signal_time;direction;entry;stop;target;strategy_id;cluster_id;score;symbol;timeframe
2026.05.29 01:05:00;SHORT;4493.70;4510.44;4460.22;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780016700|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;7.20;XAUUSD;PERIOD_M5
2026.05.29 01:30:00;SHORT;4494.08;4510.44;4461.36;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780018200|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;7.20;XAUUSD;PERIOD_M5
2026.05.29 01:50:00;SHORT;4493.81;4510.44;4460.55;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780019400|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;7.20;XAUUSD;PERIOD_M5
2026.05.29 02:25:00;SHORT;4492.26;4510.44;4455.90;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780021500|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;7.20;XAUUSD;PERIOD_M5
2026.05.29 03:35:00;SHORT;4494.10;4510.44;4461.42;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780025700|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;7.20;XAUUSD;PERIOD_M5
2026.05.29 04:05:00;LONG;4509.13;4502.64;4522.11;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780027500|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;7.20;XAUUSD;PERIOD_M5
2026.05.29 04:35:00;LONG;4507.26;4502.64;4516.50;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780029300|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;7.20;XAUUSD;PERIOD_M5
2026.05.29 05:00:00;LONG;4510.79;4502.64;4527.09;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780030800|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;7.20;XAUUSD;PERIOD_M5
2026.05.29 18:00:00;LONG;4578.32;4525.29;4684.38;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780077600|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;7.20;XAUUSD;PERIOD_M5
2026.05.29 18:55:00;LONG;4571.30;4525.29;4663.32;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780080900|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;7.20;XAUUSD;PERIOD_M5
2026.06.01 11:45:00;LONG;4501.41;4492.54;4519.15;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780314300|MSZZ|XAUUSD|5|0|1|1780314000|1780314000;5.80;XAUUSD;PERIOD_M5
2026.06.02 16:50:00;SHORT;4504.53;4530.95;4451.69;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780419000|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;7.20;XAUUSD;PERIOD_M5
2026.06.02 18:10:00;SHORT;4503.47;4530.95;4448.51;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780423800|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;7.20;XAUUSD;PERIOD_M5
2026.06.04 01:00:00;SHORT;4431.94;4440.01;4415.80;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780534800|MSZZ|XAUUSD|5|0|-1|1779985800|1779985800;7.20;XAUUSD;PERIOD_M5
2026.06.04 01:10:00;SHORT;4431.95;4440.01;4415.83;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780535400|MSZZ|XAUUSD|5|0|-1|1779985800|1779985800;7.20;XAUUSD;PERIOD_M5
2026.06.04 02:40:00;LONG;4453.81;4423.03;4515.37;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780540800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;7.20;XAUUSD;PERIOD_M5
2026.06.04 11:25:00;LONG;4463.74;4423.03;4545.16;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780572300|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;7.20;XAUUSD;PERIOD_M5
2026.06.04 11:50:00;LONG;4463.74;4423.03;4545.16;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780573800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;7.20;XAUUSD;PERIOD_M5
2026.06.05 03:50:00;LONG;4465.38;4464.37;4467.40;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780631400|MSZZ|XAUUSD|5|0|1|1780588200|1780588200;5.80;XAUUSD;PERIOD_M5
2026.06.05 04:00:00;LONG;4466.40;4464.37;4470.46;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780632000|MSZZ|XAUUSD|5|0|1|1780588200|1780588200;5.80;XAUUSD;PERIOD_M5
2026.06.09 02:25:00;SHORT;4320.73;4475.60;4010.99;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780971900|MSZZ|XAUUSD|5|0|-1|1780623900|1780623900;7.20;XAUUSD;PERIOD_M5
2026.06.15 03:50:00;SHORT;4295.91;4300.87;4285.99;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781495400|MSZZ|XAUUSD|5|0|-1|1781024400|1781024400;7.20;XAUUSD;PERIOD_M5
2026.06.15 05:10:00;LONG;4326.73;4237.77;4504.65;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781500200|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 06:10:00;LONG;4325.51;4237.77;4500.99;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781503800|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 06:30:00;LONG;4326.39;4237.77;4503.63;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781505000|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 06:45:00;LONG;4326.40;4237.77;4503.66;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781505900|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 07:05:00;LONG;4324.40;4237.77;4497.66;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781507100|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 07:25:00;LONG;4327.27;4237.77;4506.27;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781508300|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;7.20;XAUUSD;PERIOD_M5
2026.06.15 10:55:00;LONG;4323.40;4237.77;4494.66;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781520900|MSZZ|XAUUSD|5|0|1|1781520600|1781520600;7.20;XAUUSD;PERIOD_M5
2026.06.15 22:55:00;LONG;4320.80;4237.77;4486.86;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781564100|MSZZ|XAUUSD|5|0|1|1781520600|1781520600;7.20;XAUUSD;PERIOD_M5
2026.06.16 04:00:00;LONG;4322.15;4237.77;4490.91;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781582400|MSZZ|XAUUSD|5|0|1|1781582100|1781582100;7.20;XAUUSD;PERIOD_M5
2026.06.16 06:25:00;LONG;4321.43;4237.77;4488.75;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781591100|MSZZ|XAUUSD|5|0|1|1781589300|1781589300;7.20;XAUUSD;PERIOD_M5
2026.06.16 10:00:00;LONG;4326.92;4237.77;4505.22;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781604000|MSZZ|XAUUSD|5|0|1|1781603700|1781603700;7.20;XAUUSD;PERIOD_M5
2026.06.16 18:50:00;LONG;4338.01;4237.77;4538.49;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781635800|MSZZ|XAUUSD|5|0|1|1781633700|1781634000;7.20;XAUUSD;PERIOD_M5
2026.06.16 20:25:00;LONG;4335.35;4237.77;4530.51;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781641500|MSZZ|XAUUSD|5|0|1|1781633700|1781634000;5.80;XAUUSD;PERIOD_M5
2026.06.17 07:35:00;LONG;4323.94;4237.77;4496.28;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781681700|MSZZ|XAUUSD|5|0|1|1781485200|1781485200;7.20;XAUUSD;PERIOD_M5
2026.06.19 15:55:00;LONG;4179.38;4147.35;4243.44;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781884500|MSZZ|XAUUSD|5|0|1|1781884200|1781884200;7.20;XAUUSD;PERIOD_M5
2026.06.19 16:45:00;SHORT;4156.90;4181.59;4107.52;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781887500|MSZZ|XAUUSD|5|0|-1|1781869800|1781870400;7.20;XAUUSD;PERIOD_M5
2026.06.19 18:15:00;LONG;4151.47;4142.41;4169.59;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781892900|MSZZ|XAUUSD|5|0|1|1781892000|1781892000;7.20;XAUUSD;PERIOD_M5
2026.06.19 19:00:00;SHORT;4147.29;4154.18;4133.51;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781895600|MSZZ|XAUUSD|5|0|-1|1781894400|1781894700;7.20;XAUUSD;PERIOD_M5
2026.06.22 06:15:00;SHORT;4176.17;4309.40;3909.71;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782108900|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600;7.20;XAUUSD;PERIOD_M5
2026.06.22 06:35:00;SHORT;4175.84;4309.40;3908.72;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782110100|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600;7.20;XAUUSD;PERIOD_M5
2026.06.25 18:25:00;SHORT;4026.72;4309.40;3461.36;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782411900|MSZZ|XAUUSD|5|0|-1|1781772000|1781772000;5.80;XAUUSD;PERIOD_M5
2026.06.25 19:35:00;SHORT;4031.92;4309.40;3476.96;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782416100|MSZZ|XAUUSD|5|0|-1|1781772000|1781772000;5.80;XAUUSD;PERIOD_M5
2026.07.01 14:45:00;LONG;4034.32;4028.28;4046.40;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782917100|MSZZ|XAUUSD|5|0|1|1782916800|1782916800;7.20;XAUUSD;PERIOD_M5
2026.07.01 16:25:00;LONG;4046.99;4012.91;4115.15;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782923100|MSZZ|XAUUSD|5|0|1|1782922800|1782922800;7.20;XAUUSD;PERIOD_M5
2026.07.01 17:20:00;LONG;4105.05;4012.91;4289.33;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782926400|MSZZ|XAUUSD|5|0|1|1782924000|1782924000;7.20;XAUUSD;PERIOD_M5
2026.07.09 08:35:00;LONG;4076.07;4021.81;4184.59;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783586100|MSZZ|XAUUSD|5|0|1|1783584600|1783584600;7.20;XAUUSD;PERIOD_M5
2026.07.09 08:55:00;LONG;4082.04;4021.81;4202.50;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783587300|MSZZ|XAUUSD|5|0|1|1783586700|1783586700;7.20;XAUUSD;PERIOD_M5
2026.07.10 05:15:00;LONG;4127.42;4108.91;4164.44;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783660500|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.10 05:25:00;LONG;4126.19;4108.91;4160.75;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783661100|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.10 05:40:00;LONG;4125.95;4108.91;4160.03;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783662000|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.10 06:25:00;LONG;4125.46;4108.91;4158.56;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783664700|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.10 07:20:00;SHORT;4114.26;4134.77;4073.24;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1783668000|MSZZ|XAUUSD|5|0|-1|1783667400|1783667400;5.80;XAUUSD;PERIOD_M5
2026.07.10 07:45:00;SHORT;4117.09;4134.77;4081.73;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1783669500|MSZZ|XAUUSD|5|0|-1|1783667400|1783667400;5.80;XAUUSD;PERIOD_M5
2026.07.10 09:15:00;LONG;4120.00;4112.08;4135.84;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783674900|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.10 15:10:00;LONG;4115.09;4112.08;4121.11;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783696200|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;7.20;XAUUSD;PERIOD_M5
2026.07.14 20:10:00;SHORT;4056.68;4103.00;3964.04;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784059800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;7.20;XAUUSD;PERIOD_M5
2026.07.14 21:35:00;SHORT;4053.01;4103.00;3953.03;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784064900|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;7.20;XAUUSD;PERIOD_M5
2026.07.14 23:00:00;SHORT;4054.66;4103.00;3957.98;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784070000|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;7.20;XAUUSD;PERIOD_M5
2026.07.15 04:30:00;SHORT;4050.69;4103.00;3946.07;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784089800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;7.20;XAUUSD;PERIOD_M5
2026.07.15 19:55:00;SHORT;4034.00;4115.14;3871.72;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784145300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;7.20;XAUUSD;PERIOD_M5
2026.07.15 20:30:00;LONG;4055.04;4026.95;4111.22;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784147400|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;7.20;XAUUSD;PERIOD_M5
2026.07.15 22:45:00;LONG;4052.60;4026.95;4103.90;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784155500|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;7.20;XAUUSD;PERIOD_M5
2026.07.16 02:40:00;LONG;4058.09;4026.95;4120.37;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784169600|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;7.20;XAUUSD;PERIOD_M5
2026.07.16 03:30:00;LONG;4060.97;4026.95;4129.01;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784172600|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;7.20;XAUUSD;PERIOD_M5
2026.07.16 04:15:00;SHORT;4040.84;4048.19;4026.14;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784175300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;7.20;XAUUSD;PERIOD_M5
2026.07.16 05:05:00;SHORT;4032.92;4048.19;4002.38;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784178300|MSZZ|XAUUSD|5|0|-1|1784175600|1784175600;7.20;XAUUSD;PERIOD_M5
2026.07.16 10:15:00;SHORT;4024.86;4115.14;3844.30;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784196900|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;7.20;XAUUSD;PERIOD_M5
2026.07.16 10:50:00;SHORT;4028.35;4115.14;3854.77;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784199000|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;7.20;XAUUSD;PERIOD_M5
2026.07.16 11:05:00;SHORT;4028.46;4115.14;3855.10;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784199900|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;7.20;XAUUSD;PERIOD_M5
2026.07.16 12:55:00;SHORT;4031.67;4115.14;3864.73;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784206500|MSZZ|XAUUSD|5|0|-1|1784204700|1784204700;7.20;XAUUSD;PERIOD_M5
2026.07.16 13:45:00;SHORT;4030.86;4115.14;3862.30;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784209500|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;7.20;XAUUSD;PERIOD_M5
2026.07.16 14:45:00;SHORT;4032.39;4115.14;3866.89;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784213100|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;7.20;XAUUSD;PERIOD_M5
2026.07.16 15:05:00;SHORT;4033.31;4042.35;4015.23;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784214300|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;7.20;XAUUSD;PERIOD_M5
2026.07.16 15:40:00;SHORT;4002.71;4042.35;3923.43;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784216400|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;7.20;XAUUSD;PERIOD_M5
2026.07.16 16:30:00;SHORT;3993.17;4115.14;3749.23;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784219400|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;7.20;XAUUSD;PERIOD_M5
2026.07.16 16:55:00;SHORT;3990.30;4115.14;3740.62;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784220900|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;7.20;XAUUSD;PERIOD_M5
2026.07.16 17:10:00;SHORT;3989.24;4115.14;3737.44;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784221800|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;7.20;XAUUSD;PERIOD_M5
2026.07.20 15:20:00;SHORT;4007.80;4040.71;3941.98;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784560800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 15:35:00;SHORT;4011.88;4040.71;3954.22;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784561700|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 16:05:00;SHORT;4008.56;4040.71;3944.26;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784563500|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 16:45:00;SHORT;4010.92;4040.71;3951.34;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784565900|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 17:50:00;SHORT;4008.02;4040.71;3942.64;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784569800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 18:35:00;SHORT;4011.26;4040.71;3952.36;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784572500|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 18:55:00;SHORT;4011.85;4040.71;3954.13;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784573700|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 19:20:00;SHORT;4012.03;4040.71;3954.67;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784575200|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 19:30:00;SHORT;4009.42;4040.71;3946.84;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784575800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.20 22:35:00;SHORT;4011.03;4040.71;3951.67;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784586900|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;7.20;XAUUSD;PERIOD_M5
2026.07.21 04:05:00;LONG;4027.63;4023.23;4036.43;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784606700|MSZZ|XAUUSD|5|0|1|1784605800|1784606400;7.20;XAUUSD;PERIOD_M5
