strategy,family,window,regime_dimension,regime_value,sample_label,trades,wins,losses,win_rate,cumulative_r,expectancy_r,profit_factor_r,max_drawdown_r,average_mfe_r,average_mae_r,median_r,long_trades,long_expectancy_r,short_trades,short_expectancy_r,first_entry_time,last_exit_time
WeightedEnsemble,ENSEMBLE,Validation,direction,BULLISH,EXPLORATORY,27,10,17,0.370370,-2.473500,-0.091611,0.828870,6.983600,1.061430,-0.804863,-1.000000,10,0.297580,17,-0.320547,2026.01.06 01:10:00,2026.05.07 09:34:58
WeightedEnsemble,ENSEMBLE,Validation,market_phase,BREAKOUT,INSUFFICIENT,4,1,3,0.250000,-1.000000,-0.250000,0.666667,2.000000,0.720025,-0.993900,-1.000000,2,-1.000000,2,0.500000,2026.02.11 21:55:00,2026.03.12 18:14:58
WeightedEnsemble,ENSEMBLE,Validation,market_phase,COMPRESSION,INSUFFICIENT,3,1,2,0.333333,0.000000,0.000000,1.000000,2.000000,1.196767,-0.969233,-1.000000,1,2.000000,2,-1.000000,2026.02.11 07:35:00,2026.03.13 13:19:57
WeightedEnsemble,ENSEMBLE,Validation,market_phase,PULLBACK,INSUFFICIENT,9,7,2,0.777778,10.030700,1.114522,6.015350,2.000000,2.091378,-0.961500,2.000000,3,1.343567,6,1.000000,2026.01.30 19:35:00,2026.04.21 21:19:58
WeightedEnsemble,ENSEMBLE,Validation,market_phase,TREND_CONTINUATION,INSUFFICIENT,15,3,12,0.200000,-4.281000,-0.285400,0.583601,6.281000,1.076273,-0.912853,-1.000000,3,0.244433,12,-0.417858,2026.01.16 17:40:00,2026.05.07 09:34:58
WeightedEnsemble,ENSEMBLE,Validation,market_phase,UNCLASSIFIED,EXPLORATORY,20,10,10,0.500000,6.632800,0.331640,1.906504,3.002100,1.267960,-0.682070,0.000200,12,0.326325,8,0.339612,2026.01.06 01:10:00,2026.04.21 08:30:00
WeightedEnsemble,ENSEMBLE,Validation,trend_strength,NORMAL,INSUFFICIENT,12,5,7,0.416667,3.692200,0.307683,1.585339,4.307800,1.293517,-1.062308,-0.653900,3,0.230733,9,0.333333,2026.01.16 17:40:00,2026.05.07 09:34:58
WeightedEnsemble,ENSEMBLE,Validation,trend_strength,WEAK,EXPLORATORY,39,17,22,0.435897,7.690300,0.197187,1.420462,4.629400,1.314715,-0.772392,-0.437500,18,0.443761,21,-0.014162,2026.01.06 01:10:00,2026.04.21 21:19:58
WeightedEnsemble,ENSEMBLE,Validation,volatility,CONTRACTING,INSUFFICIENT,9,3,6,0.333333,1.533300,0.170367,1.343274,4.029200,0.996878,-0.755189,-0.437500,6,0.661800,3,-0.812500,2026.01.06 01:10:00,2026.04.16 03:04:58
WeightedEnsemble,ENSEMBLE,Validation,volatility,EXPANDING,EXPLORATORY,21,10,11,0.476190,7.989100,0.380433,1.842954,2.000000,1.387952,-0.703648,-0.002100,9,0.870800,12,0.012658,2026.01.06 17:25:00,2026.05.07 09:34:58
WeightedEnsemble,ENSEMBLE,Validation,volatility,NORMAL,EXPLORATORY,21,9,12,0.428571,1.860100,0.088576,1.174597,5.969300,1.365581,-1.014176,-0.639400,6,-0.521350,15,0.332547,2026.01.28 01:25:00,2026.04.21 08:34:58
