logical_position_id,book_id,book_name,strategy_id,family_id,direction,entry_time,exit_time,entry_price,exit_price,logical_volume,initial_risk_price,realized_r,exit_policy,exit_reason,hour,session,day_of_week,month,split,holding_time_hours,holding_time_decile,stop_distance_points,stop_distance_decile,cost_to_risk_ratio,cost_to_risk_decile,simultaneous_exposure,regime_direction,regime_strength,regime_volatility,regime_alignment,regime_phase
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1752604200|1752604200,2,SweepReclaim_2R,1050,4,LONG,2025.07.16 01:55:00,2025.07.16 02:14:58,3326.38,3328.02,3.16,0.8200000000001637,1.9999999999994453,2,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Wednesday,2025-07,development,0.3327777777777778,3,0.82,1,0.02435077444709871,10,CONCURRENT,BEARISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1752621900|1752622200,2,SweepReclaim_2R,1050,4,LONG,2025.07.16 02:15:00,2025.07.16 04:19:58,3328.62,3333.2,1.13,2.2899999999999636,2.0,2,BROKER_SL_TP_OR_TEST_END,2,ASIAN,Wednesday,2025-07,development,2.082777777777778,7,2.29,2,0.008666308766009663,8,CONCURRENT,BULLISH,WEAK,CONTRACTING,FULLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1752604200|MSZZ|XAUUSD|5|0|-1|1752603900|1752603900,1,FastMedConfluence_E3R,1010,1,SHORT,2025.07.15 18:35:00,2025.07.16 18:19:58,3326.22,3369.09,0.06,42.870000000000346,-1.0,1,BROKER_SL_TP_OR_TEST_END,18,NEWYORK,Tuesday,2025-07,development,23.749444444444446,9,42.87,9,0.00577945596054558,7,SOLO,BEARISH,NORMAL,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1752747600|MSZZ|XAUUSD|5|0|-1|1752683700|1752683700,1,FastMedConfluence_E3R,1010,1,SHORT,2025.07.17 10:25:00,2025.07.21 03:10:00,3328.26,3350.0,0.06,41.9399999999996,-0.518359561278016,1,OWN_FAMILY_OPPOSITE,10,LONDON,Thursday,2025-07,development,88.75,10,41.94,9,0.021570352239262625,9,SOLO,BEARISH,WEAK,EXPANDING,PARTIALLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1753067100|MSZZ|XAUUSD|5|0|1|1752853800|1752853800,1,FastMedConfluence_E3R,1010,1,LONG,2025.07.21 03:10:00,2025.07.21 04:09:58,3350.0,3357.2,1.08,2.400000000000091,2.9999999999998104,1,BROKER_SL_TP_OR_TEST_END,3,ASIAN,Monday,2025-07,development,0.9994444444444445,6,2.4,2,0.00827110855829983,8,SOLO,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1752855600|1752855600,2,SweepReclaim_2R,1050,4,LONG,2025.07.21 04:10:00,2025.07.21 05:14:57,3357.46,3353.9000000000005,0.73,3.5599999999999454,-0.9999999999998722,2,BROKER_SL_TP_OR_TEST_END,4,ASIAN,Monday,2025-07,development,1.0825,6,3.56,3,0.005549431753392376,7,SOLO,BULLISH,NORMAL,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1753085400|MSZZ|XAUUSD|5|0|1|1753085100|1753085100,1,FastMedConfluence_E3R,1010,1,LONG,2025.07.21 08:15:00,2025.07.21 17:34:58,3363.04,3400.0,0.21,12.320000000000164,2.999999999999963,1,BROKER_SL_TP_OR_TEST_END,8,LONDON,Monday,2025-07,development,9.332777777777778,8,12.32,6,0.001600365797896662,3,SOLO,BULLISH,NORMAL,NORMAL,OPPOSED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1752829800|1752829800,2,SweepReclaim_2R,1050,4,SHORT,2025.07.25 18:00:00,2025.07.25 21:19:57,3331.8,3339.1800000000003,0.35,7.379999999999654,-1.0000000000000617,2,BROKER_SL_TP_OR_TEST_END,18,NEWYORK,Friday,2025-07,development,3.3325,7,7.38,5,0.0026477040623345185,4,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1754078100|1754078100,2,SweepReclaim_2R,1050,4,SHORT,2025.08.01 20:05:00,2025.08.01 20:09:57,3347.94,3349.13,2.21,1.1900000000000546,-1.0,2,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Friday,2025-08,development,0.0825,1,1.19,1,0.016733550389944726,9,CONCURRENT,BEARISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1754077800|MSZZ|XAUUSD|5|0|1|1754071500|1754071500,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.01 19:55:00,2025.08.01 22:34:58,3345.4,3357.46,0.65,4.019999999999982,3.0,1,BROKER_SL_TP_OR_TEST_END,19,NEWYORK,Friday,2025-08,development,2.6661111111111113,7,4.02,3,0.004929283737155424,6,SOLO,BEARISH,WEAK,NORMAL,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1754921100|1754921100,2,SweepReclaim_2R,1050,4,LONG,2025.08.11 15:00:00,2025.08.11 15:29:57,3355.21,3351.3400000000006,0.68,3.869999999999891,-0.9999999999998825,2,BROKER_SL_TP_OR_TEST_END,15,LONDON,Monday,2025-08,development,0.49916666666666665,4,3.87,3,0.005116629044394282,6,CONCURRENT,BEARISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1754906400|MSZZ|XAUUSD|5|0|-1|1754484600|1754484600,1,FastMedConfluence_E3R,1010,1,SHORT,2025.08.11 10:05:00,2025.08.11 16:45:00,3362.52,3358.05,0.43,6.119999999999891,0.7303921568627254,1,OWN_FAMILY_OPPOSITE,10,LONDON,Monday,2025-08,development,6.666666666666667,8,6.12,4,0.0032450381103312958,5,SOLO,BEARISH,NORMAL,EXPANDING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1754930400|MSZZ|XAUUSD|5|0|1|1754929800|1754930100,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.11 16:45:00,2025.08.11 17:35:00,3358.05,3350.81,0.27,9.600000000000364,-0.7541666666666628,1,OWN_FAMILY_OPPOSITE,16,NEWYORK,Monday,2025-08,development,0.8333333333333334,5,9.6,6,0.0020389669234254647,3,SOLO,BULLISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1754929800|1754930100,2,SweepReclaim_2R,1050,4,SHORT,2025.08.11 17:25:00,2025.08.11 17:39:58,3355.52,3348.0,0.7,3.7600000000002183,1.999999999999879,2,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Monday,2025-08,development,0.24944444444444444,2,3.76,3,0.005289805788558905,7,CONCURRENT,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1754944500|1754944500,2,SweepReclaim_2R,1050,4,SHORT,2025.08.11 20:50:00,2025.08.11 22:59:57,3356.23,3350.99,1.01,2.619999999999891,2.0000000000001736,2,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Monday,2025-08,development,2.1658333333333335,7,2.62,2,0.007606280829913018,7,CONCURRENT,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1754944800|MSZZ|XAUUSD|5|0|1|1754944500|1754944500,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.11 20:45:00,2025.08.11 23:59:58,3358.48,3342.0,0.16,16.480000000000018,-1.0,1,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Monday,2025-08,development,3.2494444444444444,7,16.48,7,0.001204547165549951,2,SOLO,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1754960700|1754960700,2,SweepReclaim_2R,1050,4,SHORT,2025.08.12 01:25:00,2025.08.12 01:59:58,3345.33,3346.58,2.12,1.25,-1.0,2,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Tuesday,2025-08,development,0.5827777777777777,4,1.25,1,0.015928472143957324,9,CONCURRENT,BEARISH,NORMAL,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.12 01:15:00,2025.08.12 14:19:58,3346.3,3341.26,0.52,5.039999999999964,-1.0,1,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Tuesday,2025-08,development,13.082777777777778,9,5.04,4,0.0039050765995794533,6,SOLO,BEARISH,NORMAL,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200,1,FastMedConfluence_E3R,1010,1,SHORT,2025.08.12 21:40:00,2025.08.13 01:04:58,3348.42,3350.57,1.23,2.150000000000091,-1.0,1,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Tuesday,2025-08,development,3.4161111111111113,7,2.15,2,0.11604649407502453,10,SOLO,BEARISH,WEAK,CONTRACTING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1755075600|1755075600,2,SweepReclaim_2R,1050,4,SHORT,2025.08.13 21:25:00,2025.08.13 21:39:57,3350.97,3353.27,1.1400000000000001,2.300000000000182,-1.0,2,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Wednesday,2025-08,development,0.24916666666666668,2,2.3,2,0.008623624191535234,8,SOLO,BEARISH,NORMAL,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.19 13:10:00,2025.08.19 16:09:58,3341.86,3331.39,0.25,10.470000000000255,-1.0,1,BROKER_SL_TP_OR_TEST_END,13,LONDON,Tuesday,2025-08,development,2.9994444444444444,7,10.47,6,0.0018958783604443937,3,SOLO,BULLISH,WEAK,CONTRACTING,PARTIALLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.20 14:25:00,2025.08.20 16:44:58,3329.71,3347.3200000000006,0.44,5.869999999999891,3.000000000000155,1,BROKER_SL_TP_OR_TEST_END,14,LONDON,Wednesday,2025-08,development,2.332777777777778,7,5.87,4,0.0033451172691679023,5,SOLO,BULLISH,NORMAL,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1755717300|1755717300,2,SweepReclaim_2R,1050,4,SHORT,2025.08.20 20:20:00,2025.08.20 20:24:58,3345.7,3346.24,4.9,0.5399999999999636,-1.0,2,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Wednesday,2025-08,development,0.08277777777777778,1,0.54,1,0.03697973661371269,10,CONCURRENT,BULLISH,WEAK,CONTRACTING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1755749700|1755749700,2,SweepReclaim_2R,1050,4,SHORT,2025.08.21 06:20:00,2025.08.21 06:54:58,3343.53,3340.57,1.78,1.4800000000000182,2.0,2,BROKER_SL_TP_OR_TEST_END,6,ASIAN,Thursday,2025-08,development,0.5827777777777777,4,1.48,1,0.013472600666061157,9,CONCURRENT,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.20 19:45:00,2025.08.21 21:00:00,3345.71,3337.03,0.12,21.86999999999989,-0.3968907178783667,1,OWN_FAMILY_OPPOSITE,19,NEWYORK,Wednesday,2025-08,development,25.25,9,21.87,8,0.021735028866835215,9,SOLO,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900,1,FastMedConfluence_E3R,1010,1,SHORT,2025.08.21 21:00:00,2025.08.21 21:09:58,3337.03,3338.39,1.95,1.3599999999996726,-1.0,1,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Thursday,2025-08,development,0.1661111111111111,2,1.36,1,0.014697569248162802,9,SOLO,BEARISH,WEAK,CONTRACTING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1755814200|1755814200,2,SweepReclaim_2R,1050,4,SHORT,2025.08.21 22:55:00,2025.08.22 07:19:58,3338.22,3331.38,0.77,3.4200000000000728,1.999999999999867,2,BROKER_SL_TP_OR_TEST_END,22,NEWYORK,Thursday,2025-08,development,8.41611111111111,8,3.42,2,0.07272933353483452,10,SOLO,BEARISH,WEAK,CONTRACTING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1755838800|1755838800,2,SweepReclaim_2R,1050,4,LONG,2025.08.22 10:10:00,2025.08.22 10:34:59,3333.92,3330.96,0.89,2.9600000000000364,-1.0,2,BROKER_SL_TP_OR_TEST_END,10,LONDON,Friday,2025-08,development,0.41638888888888886,4,2.96,2,0.006690723199518869,7,SOLO,BULLISH,WEAK,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755882600|MSZZ|XAUUSD|5|0|1|1755882000|1755882000,1,FastMedConfluence_E3R,1010,1,LONG,2025.08.22 17:15:00,2025.09.01 05:09:58,3359.06,3460.91,0.07,33.94999999999982,3.0000000000000133,1,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Friday,2025-08,development,227.91611111111112,10,33.95,9,0.12186298892154648,10,SOLO,BEARISH,STRONG,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1758146700|1758147000,2,SweepReclaim_2R,1050,4,SHORT,2025.09.18 03:25:00,2025.09.18 03:59:58,3663.07,3665.7,1.01,2.6299999999996544,-1.0,2,BROKER_SL_TP_OR_TEST_END,3,ASIAN,Thursday,2025-09,development,0.5827777777777777,4,2.63,2,0.0075632769207728025,7,SOLO,BEARISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1757604600|1757604600,2,SweepReclaim_2R,1050,4,SHORT,2025.09.18 09:20:00,2025.09.18 10:09:58,3637.38,3642.0300000000007,0.57,4.650000000000091,-1.0000000000000977,2,BROKER_SL_TP_OR_TEST_END,9,LONDON,Thursday,2025-09,development,0.8327777777777777,5,4.65,3,0.004279118651702263,6,SOLO,BEARISH,NORMAL,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1758213300|1758213300,2,SweepReclaim_2R,1050,4,LONG,2025.09.19 02:50:00,2025.09.19 03:04:58,3638.78,3640.84,2.58,1.0300000000002,1.9999999999995586,2,BROKER_SL_TP_OR_TEST_END,2,ASIAN,Friday,2025-09,development,0.24944444444444444,2,1.03,1,0.019417475728155338,9,SOLO,BEARISH,NORMAL,NORMAL,OPPOSED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1758257100|1758257100,2,SweepReclaim_2R,1050,4,LONG,2025.09.19 05:10:00,2025.09.19 06:24:58,3642.92,3651.1,0.65,4.0900000000001455,1.9999999999998888,2,BROKER_SL_TP_OR_TEST_END,5,ASIAN,Friday,2025-09,development,1.2494444444444444,6,4.09,3,0.0048661800486618015,6,CONCURRENT,BEARISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1758256800|MSZZ|XAUUSD|5|0|-1|1758213300|1758213300,1,FastMedConfluence_E3R,1010,1,SHORT,2025.09.19 04:45:00,2025.09.19 16:30:00,3646.16,3655.97,0.11,23.68000000000029,-0.41427364864864125,1,OWN_FAMILY_OPPOSITE,4,ASIAN,Friday,2025-09,development,11.75,9,23.68,8,0.0008237849172470606,2,SOLO,BULLISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1758299100|MSZZ|XAUUSD|5|0|1|1758298200|1758298200,1,FastMedConfluence_E3R,1010,1,LONG,2025.09.19 16:30:00,2025.09.19 18:04:58,3655.97,3669.47,0.59,4.5,3.0,1,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Friday,2025-09,development,1.5827777777777778,6,4.5,3,0.004401178620715378,6,SOLO,BULLISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1758749700|MSZZ|XAUUSD|5|0|1|1758533400|1758533400,1,FastMedConfluence_E3R,1010,1,LONG,2025.09.24 21:40:00,2025.10.06 19:09:58,3730.85,3968.99,0.03,79.38000000000011,2.9999999999999942,1,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Wednesday,2025-09,development,285.49944444444446,10,79.38,10,0.06153276564235468,10,SOLO,BEARISH,WEAK,CONTRACTING,FULLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761062400|1761062400,2,SweepReclaim_2R,1050,4,LONG,2025.10.21 16:15:00,2025.10.21 16:39:58,4197.26,4212.4,0.35,7.5700000000006185,1.9999999999997597,2,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Tuesday,2025-10,development,0.4161111111111111,3,7.57,5,0.00257494942063638,4,SOLO,BULLISH,NORMAL,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761065400|1761065400,2,SweepReclaim_2R,1050,4,LONG,2025.10.21 17:15:00,2025.10.21 17:19:58,4181.98,4165.34,0.16,16.639999999999418,-1.0,2,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Tuesday,2025-10,development,0.08277777777777778,1,16.64,7,0.0011714317091920782,2,SOLO,BULLISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761068100|MSZZ|XAUUSD|5|0|-1|1761067500|1761067500,1,FastMedConfluence_E3R,1010,1,SHORT,2025.10.21 17:40:00,2025.10.21 18:14:58,4118.8,4148.83,0.09,30.029999999999745,-1.0,1,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Tuesday,2025-10,development,0.5827777777777777,4,30.03,9,0.0006605504587155963,1,SOLO,BULLISH,NORMAL,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1761072600|MSZZ|XAUUSD|5|0|1|1761069300|1761069300,1,FastMedConfluence_E3R,1010,1,LONG,2025.10.21 18:55:00,2025.10.21 19:20:00,4141.57,4127.47,0.04,61.249999999999545,-0.23020408163264586,1,OWN_FAMILY_OPPOSITE,18,NEWYORK,Tuesday,2025-10,development,0.4166666666666667,4,61.25,10,0.00029430158554979215,1,SOLO,BULLISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761074100|MSZZ|XAUUSD|5|0|-1|1761067500|1761067500,1,FastMedConfluence_E3R,1010,1,SHORT,2025.10.21 19:20:00,2025.10.21 20:35:00,4127.47,4113.98,0.11,23.31999999999971,0.5784734133791106,1,OWN_FAMILY_OPPOSITE,19,NEWYORK,Tuesday,2025-10,development,1.25,6,23.32,8,0.0008097464021495086,1,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1761078600|MSZZ|XAUUSD|5|0|1|1760490300|1760490300,1,FastMedConfluence_E3R,1010,1,LONG,2025.10.21 20:35:00,2025.10.21 22:19:58,4113.98,4101.32,0.21,12.659999999999854,-1.0,1,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Tuesday,2025-10,development,1.7494444444444444,7,12.66,7,0.0015437771079908843,3,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761094800|1761094800,2,SweepReclaim_2R,1050,4,LONG,2025.10.22 01:20:00,2025.10.22 02:49:57,4123.29,4113.89,0.28,9.399999999999636,-1.0,2,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Wednesday,2025-10,development,1.4991666666666668,6,9.4,6,0.0020657346268766834,3,CONCURRENT,BULLISH,WEAK,CONTRACTING,PARTIALLY_ALIGNED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761095100|MSZZ|XAUUSD|5|0|-1|1761094800|1761094800,1,FastMedConfluence_E3R,1010,1,SHORT,2025.10.22 01:10:00,2025.10.22 03:04:58,4115.84,4065.53,0.16,16.769999999999527,3.0000000000000813,1,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Wednesday,2025-10,development,1.916111111111111,7,16.77,7,0.0011791149268580274,2,SOLO,BULLISH,WEAK,CONTRACTING,PARTIALLY_ALIGNED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1761111600|MSZZ|XAUUSD|5|0|1|1760490300|1760490300,1,FastMedConfluence_E3R,1010,1,LONG,2025.10.22 05:45:00,2025.10.22 06:04:58,4112.48,4110.23,1.21,2.25,-1.0,1,BROKER_SL_TP_OR_TEST_END,5,ASIAN,Wednesday,2025-10,development,0.3327777777777778,3,2.25,2,0.00887291926376769,8,SOLO,BULLISH,WEAK,EXPANDING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1761114600|MSZZ|XAUUSD|5|0|1|1760490300|1760490300,1,FastMedConfluence_E3R,1010,1,LONG,2025.10.22 06:35:00,2025.10.22 07:00:00,4129.34,4128.59,0.14,19.110000000000582,-0.039246467817895196,1,OWN_FAMILY_OPPOSITE,6,ASIAN,Wednesday,2025-10,development,0.4166666666666667,4,19.11,7,0.0010291847386605898,2,SOLO,BULLISH,NORMAL,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761116100|MSZZ|XAUUSD|5|0|-1|1761067500|1761067500,1,FastMedConfluence_E3R,1010,1,SHORT,2025.10.22 07:00:00,2025.10.22 08:19:59,4128.59,4143.02,0.18,14.430000000000291,-1.0,1,BROKER_SL_TP_OR_TEST_END,7,ASIAN,Wednesday,2025-10,development,1.3330555555555557,6,14.43,7,0.0013233834503547403,2,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761127200|MSZZ|XAUUSD|5|0|-1|1761067200|1761067200,1,FastMedConfluence_E3R,1010,1,SHORT,2025.10.22 10:05:00,2025.10.22 11:14:58,4142.2,4084.9899999999993,0.14,19.07000000000062,2.9999999999999285,1,BROKER_SL_TP_OR_TEST_END,10,LONDON,Wednesday,2025-10,development,1.166111111111111,6,19.07,7,0.0010317635787456703,2,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762220700|1762220700,2,SweepReclaim_2R,1050,4,LONG,2025.11.04 05:30:00,2025.11.04 06:49:58,3992.74,3986.59,0.44,6.149999999999636,-1.0,2,BROKER_SL_TP_OR_TEST_END,5,ASIAN,Tuesday,2025-11,development,1.3327777777777778,6,6.15,4,0.00321707976895518,5,CONCURRENT,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762266000|1762266000,2,SweepReclaim_2R,1050,4,LONG,2025.11.06 09:20:00,2025.11.06 16:25:00,4000.62,3995.46,0.22,12.0,-0.4299999999999879,2,OWN_FAMILY_OPPOSITE,9,LONDON,Thursday,2025-11,development,7.083333333333333,8,12.0,6,0.0016129032258064516,3,CONCURRENT,BULLISH,NORMAL,NORMAL,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762446300|1762446300,2,SweepReclaim_2R,1050,4,LONG,2025.11.07 03:15:00,2025.11.07 06:04:58,3999.02,3987.15,0.22,11.86999999999989,-1.0,2,BROKER_SL_TP_OR_TEST_END,3,ASIAN,Friday,2025-11,development,2.832777777777778,7,11.87,6,0.001614501155836055,3,CONCURRENT,BULLISH,NORMAL,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762185900|MSZZ|XAUUSD|5|0|-1|1761564000|1761564000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.03 16:10:00,2025.11.07 16:20:00,4013.54,4006.08,0.03,71.07999999999993,0.10495216657287625,1,OWN_FAMILY_OPPOSITE,16,NEWYORK,Monday,2025-11,development,96.16666666666667,10,71.08,10,0.010315312019899039,8,SOLO,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
