cluster_id,cluster_origin_id,consumed_event_id,rejected_event_id,consumed_signal_time,rejected_signal_time,minutes_after_consumed_signal,first_trade_close_time,after_first_trade_close,d032_accepted_as_trade,exact_event_duplicate,event_identity_class,execution_eligibility_class,audit_verdict
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251128,ASIA_LOW|20251128,SSRP|ASIA_LOW|20251128|1764326400|FINAL,SSRP|ASIA_LOW|20251128|1764328500|FINAL,2025.11.28 10:45:00,2025.11.28 11:30:00,45,2025.11.28 11:34:57,false,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251128,ASIA_LOW|20251128,SSRP|ASIA_LOW|20251128|1764326400|FINAL,SSRP|ASIA_LOW|20251128|1764329400|FINAL,2025.11.28 10:45:00,2025.11.28 11:35:00,50,2025.11.28 11:34:57,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764591600|FINAL,2025.12.01 12:20:00,2025.12.01 12:25:00,5,2025.12.01 15:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764593100|FINAL,2025.12.01 12:20:00,2025.12.01 12:50:00,30,2025.12.01 15:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764593700|FINAL,2025.12.01 12:20:00,2025.12.01 13:00:00,40,2025.12.01 15:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764596400|FINAL,2025.12.01 12:20:00,2025.12.01 13:45:00,85,2025.12.01 15:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764596700|FINAL,2025.12.01 12:20:00,2025.12.01 13:50:00,90,2025.12.01 15:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764603600|FINAL,2025.12.01 12:20:00,2025.12.01 15:50:00,210,2025.12.01 15:44:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251201,ASIA_HIGH|20251201,SSRP|ASIA_HIGH|20251201|1764591000|FINAL,SSRP|ASIA_HIGH|20251201|1764604200|FINAL,2025.12.01 12:20:00,2025.12.01 15:55:00,215,2025.12.01 15:44:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764676200|FINAL,2025.12.02 11:50:00,2025.12.02 11:55:00,5,2025.12.02 16:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764681000|FINAL,2025.12.02 11:50:00,2025.12.02 13:20:00,90,2025.12.02 16:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764681600|FINAL,2025.12.02 11:50:00,2025.12.02 13:25:00,95,2025.12.02 16:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764702600|FINAL,2025.12.02 11:50:00,2025.12.02 19:15:00,445,2025.12.02 16:04:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764702900|FINAL,2025.12.02 11:50:00,2025.12.02 19:20:00,450,2025.12.02 16:04:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764706500|FINAL,2025.12.02 11:50:00,2025.12.02 20:20:00,510,2025.12.02 16:04:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764708300|FINAL,2025.12.02 11:50:00,2025.12.02 20:55:00,545,2025.12.02 16:04:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251202,ASIA_LOW|20251202,SSRP|ASIA_LOW|20251202|1764675300|FINAL,SSRP|ASIA_LOW|20251202|1764708900|FINAL,2025.12.02 11:50:00,2025.12.02 21:00:00,550,2025.12.02 16:04:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764764400|FINAL,2025.12.03 09:35:00,2025.12.03 12:25:00,170,2025.12.03 11:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764764700|FINAL,2025.12.03 09:35:00,2025.12.03 12:30:00,175,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764767400|FINAL,2025.12.03 09:35:00,2025.12.03 13:20:00,225,2025.12.03 11:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764768000|FINAL,2025.12.03 09:35:00,2025.12.03 13:25:00,230,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251203,ASIA_HIGH|20251203,SSRP|ASIA_HIGH|20251203|1764777600|FINAL,SSRP|ASIA_HIGH|20251203|1764777900|FINAL,2025.12.03 16:05:00,2025.12.03 16:10:00,5,2025.12.03 16:39:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251203,ASIA_HIGH|20251203,SSRP|ASIA_HIGH|20251203|1764777600|FINAL,SSRP|ASIA_HIGH|20251203|1764778500|FINAL,2025.12.03 16:05:00,2025.12.03 16:20:00,15,2025.12.03 16:39:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251203,ASIA_HIGH|20251203,SSRP|ASIA_HIGH|20251203|1764777600|FINAL,SSRP|ASIA_HIGH|20251203|1764779700|FINAL,2025.12.03 16:05:00,2025.12.03 16:40:00,35,2025.12.03 16:39:57,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251203,ASIA_HIGH|20251203,SSRP|ASIA_HIGH|20251203|1764777600|FINAL,SSRP|ASIA_HIGH|20251203|1764780000|FINAL,2025.12.03 16:05:00,2025.12.03 16:45:00,40,2025.12.03 16:39:57,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764788100|FINAL,2025.12.03 09:35:00,2025.12.03 19:00:00,565,2025.12.03 11:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764788400|FINAL,2025.12.03 09:35:00,2025.12.03 19:05:00,570,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764793200|FINAL,2025.12.03 09:35:00,2025.12.03 20:30:00,655,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764793800|FINAL,2025.12.03 09:35:00,2025.12.03 20:35:00,660,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764794100|FINAL,2025.12.03 09:35:00,2025.12.03 20:40:00,665,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764795300|FINAL,2025.12.03 09:35:00,2025.12.03 21:15:00,700,2025.12.03 11:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251203,ASIA_LOW|20251203,SSRP|ASIA_LOW|20251203|1764754200|FINAL,SSRP|ASIA_LOW|20251203|1764796500|FINAL,2025.12.03 09:35:00,2025.12.03 21:20:00,705,2025.12.03 11:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251204,ASIA_HIGH|20251204,SSRP|ASIA_HIGH|20251204|1764872100|FINAL,SSRP|ASIA_HIGH|20251204|1764872700|FINAL,2025.12.04 18:25:00,2025.12.04 18:30:00,5,2025.12.04 18:39:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251204,ASIA_HIGH|20251204,SSRP|ASIA_HIGH|20251204|1764872100|FINAL,SSRP|ASIA_HIGH|20251204|1764877800|FINAL,2025.12.04 18:25:00,2025.12.04 19:55:00,90,2025.12.04 18:39:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251204,ASIA_HIGH|20251204,SSRP|ASIA_HIGH|20251204|1764872100|FINAL,SSRP|ASIA_HIGH|20251204|1764878100|FINAL,2025.12.04 18:25:00,2025.12.04 20:00:00,95,2025.12.04 18:39:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251204,ASIA_HIGH|20251204,SSRP|ASIA_HIGH|20251204|1764872100|FINAL,SSRP|ASIA_HIGH|20251204|1764878400|FINAL,2025.12.04 18:25:00,2025.12.04 20:05:00,100,2025.12.04 18:39:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251205,ASIA_HIGH|20251205,SSRP|ASIA_HIGH|20251205|1764931500|FINAL,SSRP|ASIA_HIGH|20251205|1764931800|FINAL,2025.12.05 10:50:00,2025.12.05 10:55:00,5,2025.12.05 11:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251205,ASIA_HIGH|20251205,SSRP|ASIA_HIGH|20251205|1764931500|FINAL,SSRP|ASIA_HIGH|20251205|1764932100|FINAL,2025.12.05 10:50:00,2025.12.05 11:00:00,10,2025.12.05 11:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251205,ASIA_HIGH|20251205,SSRP|ASIA_HIGH|20251205|1764931500|FINAL,SSRP|ASIA_HIGH|20251205|1764932400|FINAL,2025.12.05 10:50:00,2025.12.05 11:05:00,15,2025.12.05 11:44:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251205,ASIA_HIGH|20251205,SSRP|ASIA_HIGH|20251205|1764931500|FINAL,SSRP|ASIA_HIGH|20251205|1764957900|FINAL,2025.12.05 10:50:00,2025.12.05 18:10:00,440,2025.12.05 11:44:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251205,ASIA_HIGH|20251205,SSRP|ASIA_HIGH|20251205|1764931500|FINAL,SSRP|ASIA_HIGH|20251205|1764958200|FINAL,2025.12.05 10:50:00,2025.12.05 18:15:00,445,2025.12.05 11:44:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251205,ASIA_LOW|20251205,SSRP|ASIA_LOW|20251205|1764976500|FINAL,SSRP|ASIA_LOW|20251205|1764976800|FINAL,2025.12.05 23:20:00,2025.12.05 23:25:00,5,2025.12.08 01:04:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251205,ASIA_LOW|20251205,SSRP|ASIA_LOW|20251205|1764976500|FINAL,SSRP|ASIA_LOW|20251205|1764977700|FINAL,2025.12.05 23:20:00,2025.12.05 23:45:00,25,2025.12.08 01:04:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251205,ASIA_LOW|20251205,SSRP|ASIA_LOW|20251205|1764976500|FINAL,SSRP|ASIA_LOW|20251205|1764978300|FINAL,2025.12.05 23:20:00,2025.12.05 23:50:00,30,2025.12.08 01:04:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251205,ASIA_LOW|20251205,SSRP|ASIA_LOW|20251205|1764976500|FINAL,SSRP|ASIA_LOW|20251205|1764978600|FINAL,2025.12.05 23:20:00,2025.12.05 23:55:00,35,2025.12.08 01:04:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251208,ASIA_HIGH|20251208,SSRP|ASIA_HIGH|20251208|1765180800|FINAL,SSRP|ASIA_HIGH|20251208|1765181100|FINAL,2025.12.08 08:05:00,2025.12.08 08:10:00,5,2025.12.08 08:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251208,ASIA_HIGH|20251208,SSRP|ASIA_HIGH|20251208|1765180800|FINAL,SSRP|ASIA_HIGH|20251208|1765182000|FINAL,2025.12.08 08:05:00,2025.12.08 08:25:00,20,2025.12.08 08:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251208,ASIA_HIGH|20251208,SSRP|ASIA_HIGH|20251208|1765180800|FINAL,SSRP|ASIA_HIGH|20251208|1765182600|FINAL,2025.12.08 08:05:00,2025.12.08 08:45:00,40,2025.12.08 08:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251208,ASIA_HIGH|20251208,SSRP|ASIA_HIGH|20251208|1765180800|FINAL,SSRP|ASIA_HIGH|20251208|1765184100|FINAL,2025.12.08 08:05:00,2025.12.08 09:00:00,55,2025.12.08 08:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251208,ASIA_LOW|20251208,SSRP|ASIA_LOW|20251208|1765214100|FINAL,SSRP|ASIA_LOW|20251208|1765214400|FINAL,2025.12.08 17:20:00,2025.12.08 17:25:00,5,2025.12.09 08:09:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251208,ASIA_LOW|20251208,SSRP|ASIA_LOW|20251208|1765214100|FINAL,SSRP|ASIA_LOW|20251208|1765217400|FINAL,2025.12.08 17:20:00,2025.12.08 18:20:00,60,2025.12.09 08:09:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
