research_signal,production_candidate,eligible_candidate,cluster,execution_intent,order,position,entry_deal,exit_deal,closed_strategybook_trade,reported_r,recomputed_r,final_status,classification
SSR|ASIA_HIGH|20250312|1741784700|FINAL,SSRP|ASIA_HIGH|20250312|1741784700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250312|1741785000|FINAL,SSRP|ASIA_HIGH|20250312|1741785000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250312|1741797000|FINAL,SSRP|ASIA_HIGH|20250312|1741797000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250312|1741797600|FINAL,SSRP|ASIA_HIGH|20250312|1741797600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250312|1741800000|FINAL,SSRP|ASIA_LOW|20250312|1741800000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250312|1741800600|FINAL,SSRP|ASIA_LOW|20250312|1741800600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250312|1741800900|FINAL,SSRP|ASIA_LOW|20250312|1741800900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250312|1741801200|FINAL,SSRP|ASIA_LOW|20250312|1741801200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741872000|FINAL,SSRP|ASIA_HIGH|20250313|1741872000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,20,20,20,21,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250313|1741874400|FINAL,SSRP|ASIA_HIGH|20250313|1741874400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741874700|FINAL,SSRP|ASIA_HIGH|20250313|1741874700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741878600|FINAL,SSRP|ASIA_HIGH|20250313|1741878600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741880400|FINAL,SSRP|ASIA_HIGH|20250313|1741880400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741881600|FINAL,SSRP|ASIA_HIGH|20250313|1741881600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741882200|FINAL,SSRP|ASIA_HIGH|20250313|1741882200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741882800|FINAL,SSRP|ASIA_HIGH|20250313|1741882800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741883400|FINAL,SSRP|ASIA_HIGH|20250313|1741883400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741884000|FINAL,SSRP|ASIA_HIGH|20250313|1741884000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250313|1741884600|FINAL,SSRP|ASIA_HIGH|20250313|1741884600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741939200|FINAL,SSRP|ASIA_HIGH|20250314|1741939200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,22,22,22,23,true,2.0000,2.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250314|1741939500|FINAL,SSRP|ASIA_HIGH|20250314|1741939500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741940100|FINAL,SSRP|ASIA_HIGH|20250314|1741940100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741940700|FINAL,SSRP|ASIA_HIGH|20250314|1741940700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741951500|FINAL,SSRP|ASIA_LOW|20250314|1741951500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,24,24,24,25,true,2.0000,1.9999999999998777,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250314|1741962600|FINAL,SSRP|ASIA_HIGH|20250314|1741962600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741962900|FINAL,SSRP|ASIA_HIGH|20250314|1741962900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741963200|FINAL,SSRP|ASIA_HIGH|20250314|1741963200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741973100|FINAL,SSRP|ASIA_HIGH|20250314|1741973100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741973400|FINAL,SSRP|ASIA_HIGH|20250314|1741973400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741975800|FINAL,SSRP|ASIA_HIGH|20250314|1741975800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250314|1741976100|FINAL,SSRP|ASIA_HIGH|20250314|1741976100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741978800|FINAL,SSRP|ASIA_LOW|20250314|1741978800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741979400|FINAL,SSRP|ASIA_LOW|20250314|1741979400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741980000|FINAL,SSRP|ASIA_LOW|20250314|1741980000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741980300|FINAL,SSRP|ASIA_LOW|20250314|1741980300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250314|1741980600|FINAL,SSRP|ASIA_LOW|20250314|1741980600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250314,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250317|1742199000|FINAL,SSRP|ASIA_LOW|20250317|1742199000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250317,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250317,26,26,26,27,true,2.0000,2.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250317|1742223600|FINAL,SSRP|ASIA_HIGH|20250317|1742223600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,28,28,28,29,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250317|1742223900|FINAL,SSRP|ASIA_HIGH|20250317|1742223900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250317|1742225100|FINAL,SSRP|ASIA_HIGH|20250317|1742225100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250317|1742235000|FINAL,SSRP|ASIA_HIGH|20250317|1742235000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250317|1742239800|FINAL,SSRP|ASIA_HIGH|20250317|1742239800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250317|1742240100|FINAL,SSRP|ASIA_HIGH|20250317|1742240100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250318|1742291400|FINAL,SSRP|ASIA_HIGH|20250318|1742291400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,30,30,30,31,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250318|1742292900|FINAL,SSRP|ASIA_HIGH|20250318|1742292900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250318|1742293200|FINAL,SSRP|ASIA_HIGH|20250318|1742293200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250318|1742293800|FINAL,SSRP|ASIA_HIGH|20250318|1742293800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250318|1742294700|FINAL,SSRP|ASIA_HIGH|20250318|1742294700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250318,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742375100|FINAL,SSRP|ASIA_HIGH|20250319|1742375100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,32,32,32,33,true,1.6051,1.6050955414012111,EXECUTED,broker-executed
SSR|ASIA_HIGH|20250319|1742375400|FINAL,SSRP|ASIA_HIGH|20250319|1742375400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742375700|FINAL,SSRP|ASIA_HIGH|20250319|1742375700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742380200|FINAL,SSRP|ASIA_HIGH|20250319|1742380200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742380500|FINAL,SSRP|ASIA_HIGH|20250319|1742380500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742381100|FINAL,SSRP|ASIA_HIGH|20250319|1742381100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742384400|FINAL,SSRP|ASIA_LOW|20250319|1742384400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,34,34,34,35,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250319|1742386200|FINAL,SSRP|ASIA_LOW|20250319|1742386200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742386800|FINAL,SSRP|ASIA_LOW|20250319|1742386800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742394600|FINAL,SSRP|ASIA_HIGH|20250319|1742394600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742394900|FINAL,SSRP|ASIA_HIGH|20250319|1742394900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742395800|FINAL,SSRP|ASIA_HIGH|20250319|1742395800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742396100|FINAL,SSRP|ASIA_HIGH|20250319|1742396100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742396700|FINAL,SSRP|ASIA_HIGH|20250319|1742396700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742397300|FINAL,SSRP|ASIA_HIGH|20250319|1742397300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742397600|FINAL,SSRP|ASIA_HIGH|20250319|1742397600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742398500|FINAL,SSRP|ASIA_HIGH|20250319|1742398500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742404200|FINAL,SSRP|ASIA_LOW|20250319|1742404200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742404800|FINAL,SSRP|ASIA_LOW|20250319|1742404800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742406600|FINAL,SSRP|ASIA_LOW|20250319|1742406600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250319|1742407200|FINAL,SSRP|ASIA_LOW|20250319|1742407200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20250319|1742418600|FINAL,SSRP|ASIA_HIGH|20250319|1742418600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250319,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742466000|FINAL,SSRP|ASIA_LOW|20250320|1742466000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,36,36,36,37,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20250320|1742466900|FINAL,SSRP|ASIA_LOW|20250320|1742466900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742472900|FINAL,SSRP|ASIA_LOW|20250320|1742472900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742473200|FINAL,SSRP|ASIA_LOW|20250320|1742473200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742473800|FINAL,SSRP|ASIA_LOW|20250320|1742473800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742508600|FINAL,SSRP|ASIA_LOW|20250320|1742508600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742509800|FINAL,SSRP|ASIA_LOW|20250320|1742509800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742511000|FINAL,SSRP|ASIA_LOW|20250320|1742511000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742511600|FINAL,SSRP|ASIA_LOW|20250320|1742511600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742511900|FINAL,SSRP|ASIA_LOW|20250320|1742511900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742512800|FINAL,SSRP|ASIA_LOW|20250320|1742512800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250320|1742513400|FINAL,SSRP|ASIA_LOW|20250320|1742513400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250320,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20250321|1742547000|FINAL,SSRP|ASIA_LOW|20250321|1742547000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250321,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250321,38,38,38,39,true,1.9973,1.9972826086959634,EXECUTED,broker-executed
SSR|ASIA_LOW|20250321|1742547300|FINAL,SSRP|ASIA_LOW|20250321|1742547300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250321,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
