bar_time;speed;direction;engine_event_id;replay_event_id;projection_anchor_1_id;projection_anchor_2_id;engine_projected_previous;replay_projected_previous;engine_projected_event;replay_projected_event;engine_origin_pivot;replay_origin_pivot;engine_broken_pivot;replay_broken_pivot;engine_atr;replay_atr;engine_break_distance;replay_break_distance;engine_impulse_distance;replay_impulse_distance;field_parity
2025.06.30 01:00:00;1;LONG;MSZZSE1|6:XAUUSD|1:5|1:1|1:1|10:1751245200|39:MSZZ|XAUUSD|5|1|1|1750978800|1750980000|39:MSZZ|XAUUSD|5|1|1|1750971000|1750971300|39:MSZZ|XAUUSD|5|1|1|1750978800|1750980000;MSZZSE1|6:XAUUSD|1:5|1:1|1:1|10:1751245200|39:MSZZ|XAUUSD|5|1|1|1750978800|1750980000|39:MSZZ|XAUUSD|5|1|1|1750971000|1750971300|39:MSZZ|XAUUSD|5|1|1|1750978800|1750980000;MSZZ|XAUUSD|5|1|1|1750971000|1750971300;MSZZ|XAUUSD|5|1|1|1750978800|1750980000;3285.5750000000;3285.5750000000;3193.3738461539;3193.3738461539;MSZZ|XAUUSD|5|1|-1|1750976100|1750977000;MSZZ|XAUUSD|5|1|-1|1750976100|1750977000;MSZZ|XAUUSD|5|1|1|1750978800|1750980000;MSZZ|XAUUSD|5|1|1|1750978800|1750980000;2.0292857143;2.0292857143;79.0161538461;79.0161538461;4.0300000000;4.0300000000;PASS
2025.06.02 14:45:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748875500|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748875500|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748840100|1748847300;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3356.1193478261;3356.1193478261;3356.5865217391;3356.5865217391;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3.3764285714;3.3764285714;1.4165217391;1.4165217391;14.4600000000;14.4600000000;PASS
2025.06.02 15:10:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748877000|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748877000|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748840100|1748847300;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3358.4552173913;3358.4552173913;3358.9223913043;3358.9223913043;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3.3607142857;3.3607142857;1.1423913043;1.1423913043;14.4600000000;14.4600000000;PASS
2025.06.02 15:45:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748879100|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748879100|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600|40:MSZZ|XAUUSD|5|2|-1|1748840100|1748847300|40:MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748840100|1748847300;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3361.7254347826;3361.7254347826;3362.1926086957;3362.1926086957;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;3.2785714286;3.2785714286;1.6826086957;1.6826086957;14.4600000000;14.4600000000;PASS
2025.06.02 16:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748882400|39:MSZZ|XAUUSD|5|2|1|1748878200|1748881500|39:MSZZ|XAUUSD|5|2|1|1748860200|1748866200|39:MSZZ|XAUUSD|5|2|1|1748878200|1748881500;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748882400|39:MSZZ|XAUUSD|5|2|1|1748878200|1748881500|39:MSZZ|XAUUSD|5|2|1|1748860200|1748866200|39:MSZZ|XAUUSD|5|2|1|1748878200|1748881500;MSZZ|XAUUSD|5|2|1|1748860200|1748866200;MSZZ|XAUUSD|5|2|1|1748878200|1748881500;3364.6791666667;3364.6791666667;3364.7583333333;3364.7583333333;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|-1|1748867700|1748874600;MSZZ|XAUUSD|5|2|1|1748878200|1748881500;MSZZ|XAUUSD|5|2|1|1748878200|1748881500;3.9921428571;3.9921428571;1.8416666667;1.8416666667;22.4300000000;22.4300000000;PASS
2025.06.03 06:40:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748932800|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748932800|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748893800|1748900400;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3361.8155339806;3361.8155339806;3361.7576699029;3361.7576699029;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3.7142857143;3.7142857143;0.3876699029;0.3876699029;32.4100000000;32.4100000000;PASS
2025.06.03 06:55:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748933700|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748933700|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748893800|1748900400;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3361.6419417476;3361.6419417476;3361.5840776699;3361.5840776699;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3.3171428571;3.3171428571;0.4440776699;0.4440776699;31.5900000000;31.5900000000;PASS
2025.06.03 07:35:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748936100|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748936100|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748893800|1748900400;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3361.1790291262;3361.1790291262;3361.1211650485;3361.1211650485;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;2.8121428571;2.8121428571;0.9511650485;0.9511650485;33.0000000000;33.0000000000;PASS
2025.06.03 08:20:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748938800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748917500|1748917800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748938800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748917500|1748917800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;3362.8605882353;3362.8605882353;3362.4408823529;3362.4408823529;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;2.2642857143;2.2642857143;0.5591176471;0.5591176471;14.6500000000;14.6500000000;PASS
2025.06.03 08:25:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748939100|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748939100|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748893800|1748900400|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748893800|1748900400;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;3360.6003883495;3360.6003883495;3360.5425242718;3360.5425242718;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;2.4800000000;2.4800000000;1.4625242718;1.4625242718;33.2700000000;33.2700000000;PASS
2025.06.03 08:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748940000|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748917500|1748917800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748940000|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748917500|1748917800|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748917500|1748917800;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;3361.1817647059;3361.1817647059;3360.7620588235;3360.7620588235;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;2.4464285714;2.4464285714;0.0279411765;0.0279411765;14.6500000000;14.6500000000;PASS
2025.06.03 09:45:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748943900|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748943900|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;3354.4622000000;3354.4622000000;3354.3216000000;3354.3216000000;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;3.4928571429;3.4928571429;0.2116000000;0.2116000000;26.7600000000;26.7600000000;PASS
2025.06.03 10:05:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748945100|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748945100|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300|40:MSZZ|XAUUSD|5|2|-1|1748924700|1748927700|40:MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|-1|1748924700|1748927700;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;3353.8998000000;3353.8998000000;3353.7592000000;3353.7592000000;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;3.6850000000;3.6850000000;0.5092000000;0.5092000000;24.8700000000;24.8700000000;PASS
2025.06.03 11:00:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748948400|39:MSZZ|XAUUSD|5|2|1|1748940600|1748943600|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748940600|1748943600;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748948400|39:MSZZ|XAUUSD|5|2|1|1748940600|1748943600|39:MSZZ|XAUUSD|5|2|1|1748927700|1748929200|39:MSZZ|XAUUSD|5|2|1|1748940600|1748943600;MSZZ|XAUUSD|5|2|1|1748927700|1748929200;MSZZ|XAUUSD|5|2|1|1748940600|1748943600;3361.7290697674;3361.7290697674;3361.4902325581;3361.4902325581;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|-1|1748939700|1748940300;MSZZ|XAUUSD|5|2|1|1748940600|1748943600;MSZZ|XAUUSD|5|2|1|1748940600|1748943600;2.9571428571;2.9571428571;0.6597674419;0.6597674419;11.4100000000;11.4100000000;PASS
2025.06.03 15:10:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748963400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748943900|1748948400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748963400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748943900|1748948400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748943900|1748948400;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;3353.8786792453;3353.8786792453;3353.9203773585;3353.9203773585;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;2.3721428571;2.3721428571;0.6203773585;0.6203773585;12.7700000000;12.7700000000;PASS
2025.06.03 15:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748964600|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748943900|1748948400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748964600|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748943900|1748948400|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748943900|1748948400;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;3354.0454716981;3354.0454716981;3354.0871698113;3354.0871698113;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;2.7850000000;2.7850000000;0.3071698113;0.3071698113;11.8900000000;11.8900000000;PASS
2025.06.03 15:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748965200|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100|39:MSZZ|XAUUSD|5|2|1|1748948700|1748953800|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748965200|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100|39:MSZZ|XAUUSD|5|2|1|1748948700|1748953800|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;3359.6500000000;3359.6500000000;3359.5533333333;3359.5533333333;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;3.2150000000;3.2150000000;1.8966666667;1.8966666667;9.7000000000;9.7000000000;PASS
2025.06.03 15:55:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748966100|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100|39:MSZZ|XAUUSD|5|2|1|1748948700|1748953800|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748966100|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100|39:MSZZ|XAUUSD|5|2|1|1748948700|1748953800|39:MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748948700|1748953800;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;3359.3600000000;3359.3600000000;3359.2633333333;3359.2633333333;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;3.5507142857;3.5507142857;0.1166666667;0.1166666667;7.1000000000;7.1000000000;PASS
2025.06.03 16:50:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748969400|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748969400|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;3343.8100000000;3343.8100000000;3343.5000000000;3343.5000000000;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;4.3085714286;4.3085714286;0.1600000000;0.1600000000;19.5000000000;19.5000000000;PASS
2025.06.03 17:00:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748970000|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748970000|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200|40:MSZZ|XAUUSD|5|2|-1|1748959800|1748961300|40:MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZ|XAUUSD|5|2|-1|1748959800|1748961300;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;3343.1900000000;3343.1900000000;3342.8800000000;3342.8800000000;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|1|1748962200|1748963100;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;MSZZ|XAUUSD|5|2|-1|1748964000|1748965200;4.8221428571;4.8221428571;6.3900000000;6.3900000000;25.7800000000;25.7800000000;PASS
2025.06.03 20:10:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748981400|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900|39:MSZZ|XAUUSD|5|2|1|1748966700|1748968800|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1748981400|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900|39:MSZZ|XAUUSD|5|2|1|1748966700|1748968800|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|1|1748966700|1748968800;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;3350.6889189189;3350.6889189189;3350.4297297297;3350.4297297297;MSZZ|XAUUSD|5|2|-1|1748970300|1748973300;MSZZ|XAUUSD|5|2|-1|1748970300|1748973300;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;2.2078571429;2.2078571429;0.5402702703;0.5402702703;20.4200000000;20.4200000000;PASS
2025.06.03 21:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748986200|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700|40:MSZZ|XAUUSD|5|2|-1|1748970300|1748973300|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748986200|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700|40:MSZZ|XAUUSD|5|2|-1|1748970300|1748973300|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|-1|1748970300|1748973300;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;3351.8400000000;3351.8400000000;3352.2000000000;3352.2000000000;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;1.3857142857;1.3857142857;0.2700000000;0.2700000000;8.9000000000;8.9000000000;PASS
2025.06.03 22:10:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748988600|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700|40:MSZZ|XAUUSD|5|2|-1|1748970300|1748973300|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1748988600|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700|40:MSZZ|XAUUSD|5|2|-1|1748970300|1748973300|40:MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|-1|1748970300|1748973300;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;3354.7200000000;3354.7200000000;3355.0800000000;3355.0800000000;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;1.2792857143;1.2792857143;0.6200000000;0.6200000000;8.9000000000;8.9000000000;PASS
2025.06.04 04:30:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749011400|39:MSZZ|XAUUSD|5|2|1|1749003300|1749003900|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900|39:MSZZ|XAUUSD|5|2|1|1749003300|1749003900;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749011400|39:MSZZ|XAUUSD|5|2|1|1749003300|1749003900|39:MSZZ|XAUUSD|5|2|1|1748977800|1748979900|39:MSZZ|XAUUSD|5|2|1|1749003300|1749003900;MSZZ|XAUUSD|5|2|1|1748977800|1748979900;MSZZ|XAUUSD|5|2|1|1749003300|1749003900;3364.1568235294;3364.1568235294;3364.2524705882;3364.2524705882;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|-1|1748979900|1748981700;MSZZ|XAUUSD|5|2|1|1749003300|1749003900;MSZZ|XAUUSD|5|2|1|1749003300|1749003900;3.5128571429;3.5128571429;2.8375294118;2.8375294118;22.6800000000;22.6800000000;PASS
2025.06.04 12:05:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749038700|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749038700|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749013800|1749015600;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;3363.3703076923;3363.3703076923;3363.2573846154;3363.2573846154;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;2.2992857143;2.2992857143;0.5326153846;0.5326153846;17.2500000000;17.2500000000;PASS
