replay_mode;strategy_id;exit_model;cluster_id;direction;entry_time;exit_time;exit_reason;entry_price;initial_stop;initial_risk;gross_r;net_r_after_costs;mfe_until_exit_r;mae_until_exit_r;mfe_reference_horizon_r;mae_reference_horizon_r;bars_to_mfe;minutes_to_mfe;bars_held;minutes_held;surrender_r;pct_open_trade_mfe_captured;pct_reference_horizon_mfe_captured;number_of_trail_updates;final_stop;replay_price_mode;session;weekday;sequencing_ambiguous;skipped_while_occupied
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778777400|MSZZ|XAUUSD|5|0|-1|1778775300|1778775300;S;2026.05.14 16:55:00;2026.05.15 01:00:00;TIME;4685.16000;4704.85000;19.69000;1.6277;1.6077;2.0660;-0.7969;11.7613;-0.7969;971;7990;86;485;0.4583;0.7782;0.1367;0;4704.85000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778799300|MSZZ|XAUUSD|5|0|-1|1778559900|1778559900;S;2026.05.14 23:00:00;2026.05.15 07:00:00;TIME;4654.24000;4676.44000;22.20000;1.7955;1.7755;2.1293;-0.5014;9.0387;-0.5014;898;7625;82;480;0.3538;0.8338;0.1964;0;4676.44000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779478500|MSZZ|XAUUSD|5|0|-1|1779467700|1779467700;S;2026.05.22 19:40:00;2026.05.22 20:30:00;SL;4519.56000;4526.76000;7.20000;-1.0000;-1.0200;1.0042;-1.1611;21.2569;-10.4931;927;7900;11;50;2.0242;-1.0158;-0.0480;0;4526.76000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779488400|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;S;2026.05.22 22:25:00;2026.05.25 01:00:00;SL;4507.82000;4520.31000;12.49000;-1.0000;-1.0200;0.2922;-3.5685;11.3139;-6.9888;894;7735;20;3035;1.3122;-3.4904;-0.0902;0;4520.31000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779489900|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;S;2026.05.22 22:50:00;2026.05.25 01:00:00;SL;4507.88000;4520.31000;12.43000;-1.0000;-1.0200;0.2985;-3.5809;11.3733;-7.0177;889;7710;15;3010;1.3185;-3.4174;-0.0897;0;4520.31000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779490800|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;S;2026.05.22 23:05:00;2026.05.25 01:00:00;SL;4506.21000;4520.31000;14.10000;-1.0000;-1.0200;0.1447;-3.2752;9.9078;-6.3050;886;7695;12;2995;1.1647;-7.0500;-0.1029;0;4520.31000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779493200|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;S;2026.05.22 23:45:00;2026.05.25 01:00:00;SL;4504.89000;4520.31000;15.42000;-1.0000;-1.0200;0.0467;-3.0804;8.9741;-5.8508;878;7655;4;2955;1.0667;null;-0.1137;0;4520.31000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779671100|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 01:10:00;2026.05.25 09:10:00;TIME;4554.82000;4504.24000;50.58000;-0.0182;-0.0382;0.4891;-0.1176;0.7966;-3.7230;1279;6780;97;480;0.5273;-0.0781;-0.0479;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779672000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 01:25:00;2026.05.25 09:25:00;TIME;4554.65000;4504.24000;50.41000;-0.0093;-0.0293;0.4941;-0.0829;0.8026;-3.7322;1276;6765;97;480;0.5235;-0.0593;-0.0365;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779672600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 01:35:00;2026.05.25 09:35:00;TIME;4559.04000;4504.24000;54.80000;-0.0664;-0.0864;0.3745;-0.1564;0.6582;-3.5133;1274;6755;97;480;0.4609;-0.2308;-0.1313;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779697800|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 08:35:00;2026.05.25 16:35:00;TIME;4557.79000;4504.24000;53.55000;0.1204;0.1004;0.3576;-0.1367;0.6969;-3.5720;1190;6335;97;480;0.2572;0.2809;0.1441;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779702600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 09:55:00;2026.05.25 17:55:00;TIME;4558.74000;4504.24000;54.50000;0.1484;0.1284;0.3339;-0.1116;0.6673;-3.5272;1174;6255;97;480;0.2055;0.3846;0.1925;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779705000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 10:35:00;2026.05.25 18:35:00;TIME;4559.37000;4504.24000;55.13000;0.1687;0.1487;0.3187;-0.1168;0.6483;-3.4983;1166;6215;97;480;0.1700;0.4666;0.2294;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779712200|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 12:35:00;2026.05.25 20:35:00;TIME;4564.99000;4504.24000;60.75000;0.0491;0.0291;0.2179;-0.1985;0.4958;-3.2672;1142;6095;97;480;0.1889;0.1333;0.0586;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779723000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 15:35:00;2026.05.26 01:00:00;TIME;4564.39000;4504.24000;60.15000;0.1127;0.0927;0.2301;-0.0705;0.5107;-3.2898;1106;5915;73;565;0.1374;0.4030;0.1815;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779726600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 16:35:00;2026.05.26 01:00:00;TIME;4564.44000;4504.24000;60.20000;0.1118;0.0918;0.2291;-0.0713;0.5095;-3.2879;1094;5855;61;505;0.1373;0.4007;0.1802;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779727800|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 16:55:00;2026.05.26 01:00:00;TIME;4563.62000;4504.24000;59.38000;0.1271;0.1071;0.2460;-0.0323;0.5303;-3.3195;1090;5835;57;485;0.1389;0.4355;0.2020;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779742500|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;L;2026.05.25 21:00:00;2026.05.26 05:00:00;TIME;4565.32000;4504.24000;61.08000;-0.4717;-0.4917;0.2456;-0.6184;0.4877;-3.2549;1041;5590;56;480;0.7373;-2.0021;-1.0081;0;4504.24000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779815400|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;S;2026.05.26 17:15:00;2026.05.27 01:00:00;SL;4510.97000;4531.34000;20.37000;-1.0000;-1.0200;1.4148;-1.3211;7.0918;-4.1306;433;2285;82;465;2.4348;-0.7209;-0.1438;0;4531.34000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779818700|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;S;2026.05.26 18:10:00;2026.05.27 01:00:00;SL;4510.56000;4524.83000;14.27000;-1.0000;-1.0200;1.9909;-1.9145;10.0946;-5.9250;422;2230;71;410;3.0109;-0.5123;-0.1010;0;4524.83000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779821700|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;S;2026.05.26 19:00:00;2026.05.27 01:00:00;SL;4506.51000;4524.83000;18.32000;-1.0000;-1.0200;1.3297;-1.7123;7.6419;-4.8362;412;2180;61;360;2.3497;-0.7671;-0.1335;0;4524.83000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779824400|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;S;2026.05.26 19:45:00;2026.05.27 01:00:00;SL;4506.54000;4524.83000;18.29000;-1.0000;-1.0200;1.3335;-1.7135;7.6561;-4.8425;403;2135;52;315;2.3535;-0.7649;-0.1332;0;4524.83000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779834300|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;S;2026.05.26 22:30:00;2026.05.27 01:00:00;SL;4502.12000;4511.05000;8.93000;-1.0000;-1.0200;0.1534;-4.0045;15.1859;-10.4132;370;1970;19;150;1.1734;-6.6486;-0.0672;0;4511.05000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779873300|MSZZ|XAUUSD|5|0|-1|1779871200|1779871200;S;2026.05.27 09:20:00;2026.05.27 17:20:00;TIME;4489.46000;4510.44000;20.98000;2.1578;2.1378;4.1883;-0.4395;5.8603;-5.0357;252;1320;97;480;2.0505;0.5104;0.3648;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779874200|MSZZ|XAUUSD|5|0|-1|1779294300|1779294300;S;2026.05.27 09:35:00;2026.05.27 17:35:00;TIME;4483.71000;4510.44000;26.73000;1.4785;1.4585;3.0722;-0.5600;4.3846;-4.1676;249;1305;97;480;1.6137;0.4747;0.3326;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779887400|MSZZ|XAUUSD|5|0|-1|1779871200|1779871200;S;2026.05.27 13:15:00;2026.05.27 21:15:00;TIME;4485.51000;4510.44000;24.93000;1.3253;1.3053;3.3662;-0.0381;4.7734;-4.3963;205;1085;97;480;2.0609;0.3878;0.2735;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779997200|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;L;2026.05.28 19:45:00;2026.05.28 20:20:00;SL;4504.38000;4502.64000;1.74000;-1.0000;-1.0200;5.8736;-1.0862;52.1437;-46.7529;257;1345;8;35;6.8936;-0.1737;-0.0196;0;4502.64000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780005000|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;L;2026.05.28 21:55:00;2026.05.28 21:55:00;SL;4503.21000;4502.64000;0.57000;-1.0000;-1.0200;0.2807;-4.5263;161.2281;-140.6667;231;1215;1;0;1.3007;-3.6338;-0.0063;0;4502.64000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780016700|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;S;2026.05.29 01:10:00;2026.05.29 04:10:00;SL;4493.70000;4510.44000;16.74000;-1.0000;-1.0200;0.2939;-1.3106;4.2216;-6.0579;1105;8645;37;180;1.3139;-3.4705;-0.2416;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780018200|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;S;2026.05.29 01:35:00;2026.05.29 04:10:00;SL;4494.08000;4510.44000;16.36000;-1.0000;-1.0200;0.3240;-1.3178;4.3429;-6.1754;1100;8620;32;155;1.3440;-3.1485;-0.2349;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780019400|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;S;2026.05.29 01:55:00;2026.05.29 04:10:00;SL;4493.81000;4510.44000;16.63000;-1.0000;-1.0200;0.3025;-1.3127;4.2562;-6.0914;1096;8600;28;135;1.3225;-3.3723;-0.2397;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780021500|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;S;2026.05.29 02:30:00;2026.05.29 04:10:00;SL;4492.26000;4510.44000;18.18000;-1.0000;-1.0200;0.1914;-1.2860;3.8080;-5.6573;1089;8565;21;100;1.2114;-5.3286;-0.2679;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780025700|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;S;2026.05.29 03:40:00;2026.05.29 04:10:00;SL;4494.10000;4510.44000;16.34000;-1.0000;-1.0200;0.1499;-1.3182;4.3494;-6.1818;1075;8495;7;30;1.1699;-6.8028;-0.2345;0;4510.44000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780027500|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;L;2026.05.29 04:10:00;2026.05.29 04:45:00;SL;4509.13000;4502.64000;6.49000;-1.0000;-1.0200;1.7951;-1.1602;13.2481;-13.2666;168;840;8;35;2.8151;-0.5682;-0.0770;0;4502.64000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780029300|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;L;2026.05.29 04:40:00;2026.05.29 04:45:00;SL;4507.26000;4502.64000;4.62000;-1.0000;-1.0200;0.2662;-1.2251;19.0152;-18.2316;162;810;2;5;1.2862;-3.8312;-0.0536;0;4502.64000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780030800|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;L;2026.05.29 05:05:00;2026.05.29 05:25:00;SL;4510.79000;4502.64000;8.15000;-1.0000;-1.0200;0.0515;-1.0834;10.3460;-10.7681;157;785;5;20;1.0715;null;-0.0986;0;4502.64000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780077600|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;L;2026.05.29 18:05:00;2026.06.01 01:00:00;SL;4578.32000;4525.29000;53.03000;-1.0000;-1.0200;0.3166;-1.1477;0.3166;-4.4060;1;5;72;3295;1.3366;-3.2216;-3.2216;0;4525.29000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780080900|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;L;2026.05.29 19:00:00;2026.06.01 01:00:00;SL;4571.30000;4525.29000;46.01000;-1.0000;-1.0200;0.0465;-1.1702;0.0465;-5.2423;7;35;61;3240;1.0665;null;null;0;4525.29000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780419000|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;S;2026.06.02 16:55:00;2026.06.03 01:00:00;TIME;4504.53000;4530.95000;26.42000;0.5352;0.5152;0.9754;-0.1552;8.9148;-0.4126;1004;8140;86;485;0.4602;0.5282;0.0578;0;4530.95000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780423800|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;S;2026.06.02 18:15:00;2026.06.03 02:15:00;TIME;4503.47000;4530.95000;27.48000;1.2096;1.1896;1.2507;-0.1878;8.5324;-0.4352;988;8060;85;480;0.0611;0.9511;0.1394;0;4530.95000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780534800|MSZZ|XAUUSD|5|0|-1|1779985800|1779985800;S;2026.06.04 01:05:00;2026.06.04 01:30:00;SL;4431.94000;4440.01000;8.07000;-1.0000;-1.0200;1.1041;-1.0050;47.2565;-10.3457;1380;10080;6;25;2.1241;-0.9238;-0.0216;0;4440.01000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780535400|MSZZ|XAUUSD|5|0|-1|1779985800|1779985800;S;2026.06.04 01:15:00;2026.06.04 01:30:00;SL;4431.95000;4440.01000;8.06000;-1.0000;-1.0200;1.1067;-1.0050;48.2519;-10.3573;1380;10080;4;15;2.1267;-0.9217;-0.0211;0;4440.01000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780540800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;L;2026.06.04 02:45:00;2026.06.04 10:45:00;TIME;4453.81000;4423.03000;30.78000;0.2433;0.2233;0.9857;-0.3330;2.0019;-13.9711;168;840;97;480;0.7624;0.2266;0.1116;0;4423.03000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780572300|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;L;2026.06.04 11:30:00;2026.06.04 19:30:00;TIME;4463.74000;4423.03000;40.71000;0.4220;0.4020;1.2697;-0.1592;1.2697;-10.8072;63;315;97;480;0.8677;0.3166;0.3166;0;4423.03000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780573800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;L;2026.06.04 11:55:00;2026.06.04 19:55:00;TIME;4463.74000;4423.03000;40.71000;0.4640;0.4440;1.2697;-0.1592;1.2697;-10.8072;58;290;97;480;0.8257;0.3497;0.3497;0;4423.03000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780971900|MSZZ|XAUUSD|5|0|-1|1780623900|1780623900;S;2026.06.09 02:30:00;2026.06.09 10:30:00;TIME;4320.73000;4475.60000;154.87000;-0.0389;-0.0589;0.0494;-0.1995;1.9174;-0.3126;548;2860;97;480;0.1083;null;-0.0307;0;4475.60000;MSZZ_AMBIG_PESSIMISTIC;Asian;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781495400|MSZZ|XAUUSD|5|0|-1|1781024400|1781024400;S;2026.06.15 03:55:00;2026.06.15 04:20:00;SL;4295.91000;4300.87000;4.96000;-1.0000;-1.0200;2.0746;-2.1331;35.1290;-17.3891;1154;6010;6;25;3.0946;-0.4917;-0.0290;0;4300.87000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781500200|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 05:15:00;2026.06.15 13:15:00;TIME;4326.73000;4237.77000;88.96000;0.1324;0.1124;0.2113;-0.2909;0.6231;-2.3051;739;3815;97;480;0.0989;0.5320;0.1804;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781503800|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 06:15:00;2026.06.15 14:15:00;TIME;4325.51000;4237.77000;87.74000;0.1552;0.1352;0.2282;-0.2811;0.6457;-2.3232;727;3755;97;480;0.0929;0.5927;0.2094;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781505000|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 06:35:00;2026.06.15 14:35:00;TIME;4326.39000;4237.77000;88.62000;0.2288;0.2088;0.2326;-0.2882;0.6293;-2.3101;723;3735;97;480;0.0237;0.8980;0.3319;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781505900|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 06:50:00;2026.06.15 14:50:00;TIME;4326.40000;4237.77000;88.63000;0.1064;0.0864;0.2385;-0.2883;0.6291;-2.3099;720;3720;97;480;0.1521;0.3622;0.1373;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781507100|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 07:10:00;2026.06.15 15:10:00;TIME;4324.40000;4237.77000;86.63000;0.0772;0.0572;0.2671;-0.2718;0.6667;-2.3402;716;3700;97;480;0.2099;0.2142;0.0858;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781508300|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;L;2026.06.15 07:30:00;2026.06.15 15:30:00;TIME;4327.27000;4237.77000;89.50000;0.1696;0.1496;0.2265;-0.2952;0.6133;-2.2972;712;3680;97;480;0.0769;0.6606;0.2439;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781520900|MSZZ|XAUUSD|5|0|1|1781520600|1781520600;L;2026.06.15 11:00:00;2026.06.15 19:00:00;TIME;4323.40000;4237.77000;85.63000;0.3937;0.3737;0.5343;-0.0194;0.6862;-2.3558;670;3470;97;480;0.1606;0.6994;0.5445;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
