logical_position_id;book_id;strategy_id;family_id;magic;direction;entry_time;exit_time;entry_price;exit_price;logical_volume;initial_risk_price;execution_cost;realized_r;exit_policy;exit_reason;regime_snapshot_id
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762220700|1762220700;2;1050;4;27124002;LONG;2025.11.04 05:30:00;2025.11.04 06:49:58;3992.74;3986.59;0.44;6.149999999999636;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.04 06:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762266000|1762266000;2;1050;4;27124002;LONG;2025.11.06 09:20:00;2025.11.06 16:25:00;4000.62;3995.46;0.22;12.0;0.0;-0.4299999999999879;2;OWN_FAMILY_OPPOSITE;2025.11.06 16:20:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762446300|1762446300;2;1050;4;27124002;LONG;2025.11.07 03:15:00;2025.11.07 06:04:58;3999.02;3987.15;0.22;11.86999999999989;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.07 05:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762185900|MSZZ|XAUUSD|5|0|-1|1761564000|1761564000;1;1010;1;27084001;SHORT;2025.11.03 16:10:00;2025.11.07 16:20:00;4013.54;4006.08;0.03;71.07999999999993;0.0;0.10495216657287625;1;OWN_FAMILY_OPPOSITE;2025.11.07 16:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762531800|1762531800;2;1050;4;27124002;SHORT;2025.11.07 16:30:00;2025.11.07 16:39:58;4000.7;3987.0200000000004;0.39;6.8400000000001455;0.0;1.999999999999867;2;BROKER_SL_TP_OR_TEST_END;2025.11.07 16:30:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762532100|MSZZ|XAUUSD|5|0|1|1762531800|1762531800;1;1010;1;27084001;LONG;2025.11.07 16:20:00;2025.11.07 16:40:00;4006.08;3986.57;0.08;31.889999999999873;0.0;-0.6117905299466868;1;OWN_FAMILY_OPPOSITE;2025.11.07 16:35:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762533300|MSZZ|XAUUSD|5|0|-1|1762533000|1762533000;1;1010;1;27084001;SHORT;2025.11.07 16:40:00;2025.11.07 16:44:58;3986.57;3989.74;0.86;3.169999999999618;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.07 16:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762539900|MSZZ|XAUUSD|5|0|1|1762539600|1762539600;1;1010;1;27084001;LONG;2025.11.07 18:30:00;2025.11.07 19:20:00;4008.19;3995.13;0.11;23.90000000000009;0.0;-0.5464435146443472;1;OWN_FAMILY_OPPOSITE;2025.11.07 19:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762542900|MSZZ|XAUUSD|5|0|-1|1762542300|1762542300;1;1010;1;27084001;SHORT;2025.11.07 19:20:00;2025.11.07 19:59:58;3995.13;4005.62;0.25;10.489999999999782;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.07 19:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762736400|MSZZ|XAUUSD|5|0|-1|1762559100|1762559100;1;1010;1;27084001;SHORT;2025.11.10 01:05:00;2025.11.10 01:09:58;4006.63;4010.4399999999996;0.71;3.8099999999999454;0.0;-0.9999999999998807;1;BROKER_SL_TP_OR_TEST_END;2025.11.10 01:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763366700|1763366700;2;1050;4;27124002;SHORT;2025.11.17 15:55:00;2025.11.17 16:14:58;4063.34;4071.7;0.32;8.359999999999673;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.17 16:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763393700|1763393700;2;1050;4;27124002;LONG;2025.11.17 16:45:00;2025.11.17 17:09:58;4074.26;4064.0300000000007;0.26;10.230000000000018;0.0;-0.9999999999999556;2;BROKER_SL_TP_OR_TEST_END;2025.11.17 17:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763561400|MSZZ|XAUUSD|5|0|-1|1763129700|1763129700;1;1010;1;27084001;SHORT;2025.11.19 14:15:00;2025.11.19 14:19:58;4115.91;4114.26;4.89;0.5500000000001819;0.0;2.999999999998346;1;BROKER_SL_TP_OR_TEST_END;2025.11.19 14:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763129700|1763129700;2;1050;4;27124002;LONG;2025.11.19 14:40:00;2025.11.19 14:54:58;4118.65;4114.82;0.7;3.8299999999999272;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.19 14:45:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763564700|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400;1;1010;1;27084001;SHORT;2025.11.19 15:10:00;2025.11.19 15:49:57;4107.24;4116.46;0.29;9.220000000000255;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.19 15:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763564400|1763564400;2;1050;4;27124002;LONG;2025.11.19 15:40:00;2025.11.19 15:54:57;4112.17;4106.39;0.46;5.779999999999745;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.19 15:45:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763567400|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400;1;1010;1;27084001;SHORT;2025.11.19 15:55:00;2025.11.19 16:14:58;4106.3;4117.88;0.23;11.579999999999927;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.19 16:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763565900|1763565900;2;1050;4;27124002;SHORT;2025.11.19 16:30:00;2025.11.19 16:34:58;4106.62;4114.08;0.35;7.460000000000036;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.19 16:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763569800|MSZZ|XAUUSD|5|0|1|1763565900|1763565900;1;1010;1;27084001;LONG;2025.11.19 16:35:00;2025.11.19 17:54:58;4113.58;4100.83;0.2;12.75;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.19 17:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763948700|MSZZ|XAUUSD|5|0|1|1763946000|1763946000;1;1010;1;27084001;LONG;2025.11.24 01:50:00;2025.11.24 02:09:57;4074.75;4068.97;0.46;5.7800000000002;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.24 02:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763949900|1763949900;2;1050;4;27124002;LONG;2025.11.24 02:15:00;2025.11.24 03:04:57;4062.5;4071.3599999999997;0.6;4.429999999999836;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.24 02:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763965800|1763965800;2;1050;4;27124002;LONG;2025.11.24 06:45:00;2025.11.24 06:49:58;4046.84;4045.05;1.49;1.7899999999999636;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.11.24 06:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763953500|MSZZ|XAUUSD|5|0|-1|1763949900|1763949900;1;1010;1;27084001;SHORT;2025.11.24 03:10:00;2025.11.24 17:14:58;4056.6;4092.29;0.07;35.690000000000055;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.11.24 17:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1764334200|1764334200;2;1050;4;27124002;SHORT;2025.12.02 18:00:00;2025.12.02 18:39:57;4169.29;4188.02;0.14;18.730000000000473;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.02 18:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764707100|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;1;1010;1;27084001;SHORT;2025.12.02 20:30:00;2025.12.02 21:09:57;4189.39;4197.12;0.34;7.729999999999563;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.02 21:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764793200|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;1;1010;1;27084001;SHORT;2025.12.03 20:25:00;2025.12.03 20:29:58;4199.55;4200.86;2.02;1.3099999999994907;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.03 20:20:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764795000|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;1;1010;1;27084001;SHORT;2025.12.03 20:55:00;2025.12.03 21:04:58;4197.38;4200.86;0.75;3.4799999999995634;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.03 20:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764881700|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;1;1010;1;27084001;SHORT;2025.12.04 21:00:00;2025.12.05 07:04:57;4207.98;4217.56;0.27;9.580000000000837;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.05 06:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1764959100|MSZZ|XAUUSD|5|0|1|1764861900|1764861900;1;1010;1;27084001;LONG;2025.12.05 18:30:00;2025.12.05 23:19:58;4216.83;4198.58;0.14;18.25;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.05 23:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765179000|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;1;1010;1;27084001;LONG;2025.12.08 07:35:00;2025.12.08 12:34:57;4214.09;4203.02;0.23;11.069999999999709;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.08 12:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765205700|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;1;1010;1;27084001;LONG;2025.12.08 15:00:00;2025.12.08 15:29:58;4214.08;4203.02;0.23;11.05999999999949;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.08 15:20:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765213800|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;1;1010;1;27084001;SHORT;2025.12.08 17:15:00;2025.12.09 18:05:00;4178.19;4216.62;0.03;81.07000000000062;0.0;-0.47403478475391636;1;OWN_FAMILY_OPPOSITE;2025.12.09 18:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765336500|1765336500;2;1050;4;27124002;SHORT;2025.12.10 04:05:00;2025.12.10 04:44:58;4215.65;4218.01;1.1;2.360000000000582;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.10 04:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765303200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;1;1010;1;27084001;LONG;2025.12.09 18:05:00;2025.12.10 05:20:00;4216.62;4209.06;0.09;26.229999999999563;0.0;-0.2882195958825626;1;OWN_FAMILY_OPPOSITE;2025.12.10 05:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;2;1050;4;27124002;LONG;2025.12.10 07:50:00;2025.12.10 08:19:58;4212.75;4207.46;0.49;5.289999999999964;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.10 08:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765343700|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;1;1010;1;27084001;SHORT;2025.12.10 05:20:00;2025.12.10 21:09:58;4209.06;4218.84;0.26;9.779999999999745;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.10 21:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;2;1050;4;27124002;LONG;2025.12.10 21:05:00;2025.12.10 21:44:58;4206.21;4190.47;0.16;15.739999999999782;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.10 21:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765418400|MSZZ|XAUUSD|5|0|1|1765417800|1765417800;1;1010;1;27084001;LONG;2025.12.11 02:05:00;2025.12.11 04:39:58;4235.25;4223.93;0.22;11.319999999999709;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.11 04:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765417800|1765417800;2;1050;4;27124002;SHORT;2025.12.11 04:20:00;2025.12.11 05:09:58;4232.4;4217.3;0.34;7.550000000000182;0.0;1.9999999999998794;2;BROKER_SL_TP_OR_TEST_END;2025.12.11 05:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765427100|1765427100;2;1050;4;27124002;LONG;2025.12.11 16:25:00;2025.12.11 17:44:58;4230.95;4245.89;0.34;7.470000000000255;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.11 17:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765474800|MSZZ|XAUUSD|5|0|1|1765473600|1765473900;1;1010;1;27084001;LONG;2025.12.11 17:45:00;2025.12.12 11:04:58;4254.64;4313.77;0.13;19.710000000000036;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.12 10:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766134500|1766134800;2;1050;4;27124002;SHORT;2025.12.19 09:55:00;2025.12.19 10:44:58;4323.27;4329.21;0.44;5.9399999999996;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.19 10:35:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766143500|1766143800;2;1050;4;27124002;SHORT;2025.12.19 13:00:00;2025.12.19 14:09:58;4327.96;4324.44;1.48;1.7600000000002183;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.19 14:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766368800|1766368800;2;1050;4;27124002;SHORT;2025.12.22 02:45:00;2025.12.22 03:04:57;4361.98;4366.29;0.61;4.3100000000004;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.22 02:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565100|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;1;1010;1;27084001;LONG;2025.12.12 18:50:00;2025.12.22 08:49:58;4278.67;4409.89;0.05;43.73999999999978;0.0;3.000000000000021;1;BROKER_SL_TP_OR_TEST_END;2025.12.22 08:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767028800|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;1;1010;1;27084001;SHORT;2025.12.29 17:25:00;2025.12.29 18:40:00;4315.84;4340.81;0.06;40.05000000000018;0.0;-0.6234706616729124;1;OWN_FAMILY_OPPOSITE;2025.12.29 18:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;2;1050;4;27124002;LONG;2025.12.29 17:45:00;2025.12.29 19:39:58;4331.66;4316.51;0.17;15.149999999999636;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.29 19:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767036000|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;1;1010;1;27084001;SHORT;2025.12.29 19:25:00;2025.12.29 22:05:00;4325.75;4343.37;0.12;21.73999999999978;0.0;-0.8104875804967833;1;OWN_FAMILY_OPPOSITE;2025.12.29 22:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767045600|MSZZ|XAUUSD|5|0|1|1767042600|1767042600;1;1010;1;27084001;LONG;2025.12.29 22:05:00;2025.12.30 03:05:00;4343.37;4327.91;0.09;28.73999999999978;0.0;-0.5379262352122531;1;OWN_FAMILY_OPPOSITE;2025.12.30 03:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767063600|MSZZ|XAUUSD|5|0|-1|1767062700|1767062700;1;1010;1;27084001;SHORT;2025.12.30 03:05:00;2025.12.30 03:44:58;4327.91;4347.08;0.13;19.170000000000073;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2025.12.30 03:35:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767069900|1767069900;2;1050;4;27124002;SHORT;2025.12.30 05:10:00;2025.12.30 05:19:58;4358.13;4365.39;0.36;7.260000000000218;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2025.12.30 05:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767066000|MSZZ|XAUUSD|5|0|1|1767064500|1767064500;1;1010;1;27084001;LONG;2025.12.30 03:45:00;2025.12.30 16:45:00;4347.16;4371.27;0.13;19.81999999999971;0.0;1.2164480322906628;1;OWN_FAMILY_OPPOSITE;2025.12.30 16:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767112800|MSZZ|XAUUSD|5|0|-1|1767108600|1767108600;1;1010;1;27084001;SHORT;2025.12.30 16:45:00;2026.01.05 03:04:58;4371.27;4413.28;0.06;42.00999999999931;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.01.05 02:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767674100|MSZZ|XAUUSD|5|0|-1|1766973600|1766973600;1;1010;1;27084001;SHORT;2026.01.06 04:40:00;2026.01.06 20:10:00;4452.48;4489.68;0.03;66.83000000000084;0.0;-0.5566362412090418;1;OWN_FAMILY_OPPOSITE;2026.01.06 20:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767004500|1767004500;2;1050;4;27124002;LONG;2026.01.06 17:55:00;2026.01.07 03:59:57;4477.55;4462.92;0.17;14.63000000000011;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.01.07 03:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767978300|1767978300;2;1050;4;27124002;SHORT;2026.01.09 19:50:00;2026.01.09 22:14:58;4497.93;4506.04;0.32;8.109999999999673;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.01.09 22:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767984600|MSZZ|XAUUSD|5|0|1|1767978300|1767978300;1;1010;1;27084001;LONG;2026.01.09 18:55:00;2026.01.20 06:59:58;4507.47;4696.05;0.04;62.86000000000058;0.0;2.999999999999971;1;BROKER_SL_TP_OR_TEST_END;2026.01.20 06:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1769771700|MSZZ|XAUUSD|5|0|1|1769202000|1769202000;1;1010;1;27084001;LONG;2026.01.30 11:20:00;2026.01.30 19:09:58;5068.8;4932.82;0.01;135.98000000000047;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.01.30 19:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1769788800|1769788800;2;1050;4;27124002;SHORT;2026.01.30 17:05:00;2026.01.30 20:19:58;4984.95;4759.77;0.02;112.59000000000015;0.0;1.999999999999992;2;BROKER_SL_TP_OR_TEST_END;2026.01.30 20:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1769805900|MSZZ|XAUUSD|5|0|1|1769176800|1769176800;1;1010;1;27084001;LONG;2026.01.30 20:50:00;2026.01.30 21:14:57;4829.43;4914.39;0.09;28.32000000000062;0.0;2.9999999999999356;1;BROKER_SL_TP_OR_TEST_END;2026.01.30 21:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769807400|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1;1010;1;27084001;SHORT;2026.01.30 21:15:00;2026.01.30 21:49:57;4889.79;4930.95;0.06;41.159999999999854;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.01.30 21:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769811600|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1;1010;1;27084001;SHORT;2026.01.30 22:25:00;2026.02.02 01:14:58;4896.34;4742.47;0.05;51.289999999999964;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.02 01:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770175800|MSZZ|XAUUSD|5|0|-1|1769769000|1769769000;1;1010;1;27084001;SHORT;2026.02.04 03:35:00;2026.02.05 04:49:58;5029.88;4833.41;0.04;65.48999999999978;0.0;3.0000000000000138;1;BROKER_SL_TP_OR_TEST_END;2026.02.05 04:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1770608100|1770608100;2;1050;4;27124002;LONG;2026.02.09 04:10:00;2026.02.09 07:34:57;4990.2;5032.48;0.12;21.139999999999418;0.0;2.000000000000043;2;BROKER_SL_TP_OR_TEST_END;2026.02.09 07:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770744900|MSZZ|XAUUSD|5|0|-1|1770741900|1770741900;1;1010;1;27084001;SHORT;2026.02.10 17:40:00;2026.02.11 05:24:58;5007.22;5058.39;0.05;51.17000000000007;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 05:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770789900|MSZZ|XAUUSD|5|0|-1|1770789300|1770789600;1;1010;1;27084001;SHORT;2026.02.11 06:10:00;2026.02.11 06:14:58;5054.8;5057.6;0.95;2.800000000000182;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 06:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770790800|MSZZ|XAUUSD|5|0|-1|1770789300|1770789600;1;1010;1;27084001;SHORT;2026.02.11 06:25:00;2026.02.11 06:29:58;5057.29;5057.6;8.6;0.3100000000004002;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 06:20:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770792300|MSZZ|XAUUSD|5|0|-1|1770792000|1770792000;1;1010;1;27084001;SHORT;2026.02.11 06:50:00;2026.02.11 07:39:58;5050.44;5061.05;0.25;10.610000000000582;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 07:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770797100|1770797100;2;1050;4;27124002;SHORT;2026.02.11 08:25:00;2026.02.11 08:54:57;5056.45;5061.57;0.51;5.119999999999891;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.02.11 08:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770795300|MSZZ|XAUUSD|5|0|1|1770795000|1770795000;1;1010;1;27084001;LONG;2026.02.11 07:40:00;2026.02.11 15:34:58;5062.4;5043.47;0.14;18.92999999999938;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 15:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770842100|1770842100;2;1050;4;27124002;SHORT;2026.02.11 20:55:00;2026.02.11 21:04:58;5082.7;5087.39;0.56;4.690000000000509;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.02.11 20:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770838800|MSZZ|XAUUSD|5|0|1|1770837300|1770837300;1;1010;1;27084001;LONG;2026.02.11 19:45:00;2026.02.11 22:00:00;5096.47;5081.58;0.05;48.38000000000011;0.0;-0.3077718065316307;1;OWN_FAMILY_OPPOSITE;2026.02.11 21:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770846900|MSZZ|XAUUSD|5|0|-1|1770840600|1770840600;1;1010;1;27084001;SHORT;2026.02.11 22:00:00;2026.02.11 22:59:57;5081.58;5090.0;0.31;8.420000000000073;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.11 22:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770858000|MSZZ|XAUUSD|5|0|1|1770853800|1770853800;1;1010;1;27084001;LONG;2026.02.12 01:05:00;2026.02.12 01:15:00;5095.69;5063.63;0.05;44.4399999999996;0.0;-0.7214221422142164;1;OWN_FAMILY_OPPOSITE;2026.02.12 01:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770858600|MSZZ|XAUUSD|5|0|-1|1770858300|1770858300;1;1010;1;27084001;SHORT;2026.02.12 01:15:00;2026.02.12 18:14:58;5063.63;4984.52;0.09;26.36999999999989;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.12 18:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770929400|1770929700;2;1050;4;27124002;SHORT;2026.02.12 22:00:00;2026.02.12 22:34:57;4945.19;4919.13;0.2;13.030000000000655;0.0;1.9999999999998603;2;BROKER_SL_TP_OR_TEST_END;2026.02.12 22:25:00
