cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1761131100|MSZZ|XAUUSD|5|1|-1|1761130800|1761130800;1012;XAUUSD;PERIOD_M5;SHORT;2025.10.22 11:05:00;2025.10.22 11:10:00;2025.10.22 13:54:58;4102.94000000;4133.25000000;4042.32000000;4042.32000000;TP;2.0000;2.2728;-0.3745;32;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762269000|MSZZ|XAUUSD|5|1|1|1762267500|1762267800;1012;XAUUSD;PERIOD_M5;LONG;2025.11.04 15:10:00;2025.11.04 15:15:00;2025.11.04 15:29:58;3993.33000000;3984.39000000;4011.21000000;3984.39000000;SL;-1.0000;0.2953;-1.1655;2;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762271100|MSZZ|XAUUSD|5|1|-1|1762270200|1762270200;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.04 15:45:00;2025.11.04 15:50:00;2025.11.04 16:34:58;3976.98000000;3992.49000000;3945.96000000;3945.96000000;TP;2.0000;2.7808;-0.1161;8;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762286100|MSZZ|XAUUSD|5|1|-1|1762270200|1762270200;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.04 19:55:00;2025.11.04 20:00:00;2025.11.06 05:15:00;3955.03000000;3992.49000000;3880.11000000;3985.10000000;OTHER;-0.8027;0.6949;-0.9437;399;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762405800|MSZZ|XAUUSD|5|1|1|1762403400|1762403400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.06 05:10:00;2025.11.06 05:15:00;2025.11.06 09:04:58;3985.10000000;3979.10000000;3997.10000000;3997.10000000;TP;2.0000;2.2517;-0.4867;45;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762448400|MSZZ|XAUUSD|5|1|-1|1762386600|1762386600;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.06 17:00:00;2025.11.06 17:05:00;2025.11.06 17:09:58;3979.48000000;3984.68000000;3969.08000000;3984.68000000;SL;-1.0000;0.0827;-1.1077;0;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762450500|MSZZ|XAUUSD|5|1|-1|1762386600|1762386600;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.06 17:35:00;2025.11.06 17:40:00;2025.11.06 18:04:58;3979.92000000;3984.68000000;3970.40000000;3984.68000000;SL;-1.0000;0.6176;-1.2374;4;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762458900|MSZZ|XAUUSD|5|1|1|1762452300|1762452900;1012;XAUUSD;PERIOD_M5;LONG;2025.11.06 19:55:00;2025.11.06 20:00:00;2025.11.06 21:55:00;3986.58000000;3967.10000000;4025.54000000;3985.36000000;OTHER;-0.0626;0.4446;-0.3219;23;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762465800|MSZZ|XAUUSD|5|1|-1|1762465500|1762465500;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.06 21:50:00;2025.11.06 21:55:00;2025.11.07 02:25:00;3985.36000000;3995.24000000;3965.60000000;3991.62000000;OTHER;-0.6336;1.1306;-0.7368;54;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762482000|MSZZ|XAUUSD|5|1|1|1762481700|1762481700;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 02:20:00;2025.11.07 02:25:00;2025.11.07 08:54:58;3991.62000000;3985.11000000;4004.64000000;4004.64000000;TP;2.0000;2.5868;-0.9447;77;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762526700|MSZZ|XAUUSD|5|1|-1|1762522800|1762523100;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.07 14:45:00;2025.11.07 14:50:00;2025.11.07 16:10:00;3992.05000000;4008.42000000;3959.31000000;3999.14000000;OTHER;-0.4331;0.0458;-0.7459;16;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762531500|MSZZ|XAUUSD|5|1|1|1762528800|1762529400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 16:05:00;2025.11.07 16:10:00;2025.11.07 16:34:57;3999.14000000;3991.30000000;4014.82000000;3991.30000000;SL;-1.0000;1.0714;-1.2181;4;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762533300|MSZZ|XAUUSD|5|1|-1|1762533000|1762533000;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.07 16:35:00;2025.11.07 16:40:00;2025.11.07 17:05:00;3986.57000000;4001.96000000;3955.79000000;3996.73000000;OTHER;-0.6602;0.0741;-0.8278;5;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762534800|MSZZ|XAUUSD|5|1|1|1762528800|1762529400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 17:00:00;2025.11.07 17:05:00;2025.11.07 17:19:58;3996.73000000;3989.59000000;4011.01000000;3989.59000000;SL;-1.0000;0.3613;-1.2227;2;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762536300|MSZZ|XAUUSD|5|1|1|1762528800|1762529400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 17:25:00;2025.11.07 17:30:00;2025.11.07 17:39:58;3993.35000000;3989.59000000;4000.87000000;3989.59000000;SL;-1.0000;0.5771;-1.2367;1;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762537200|MSZZ|XAUUSD|5|1|-1|1762533000|1762533000;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.07 17:40:00;2025.11.07 17:45:00;2025.11.07 17:50:00;3986.59000000;4001.96000000;3955.85000000;3991.21000000;OTHER;-0.3006;0.1496;-0.4079;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762537500|MSZZ|XAUUSD|5|1|1|1762528800|1762529400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 17:45:00;2025.11.07 17:50:00;2025.11.07 18:04:58;3991.21000000;3989.59000000;3994.45000000;3994.45000000;TP;2.0000;2.3765;-0.9074;2;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762539900|MSZZ|XAUUSD|5|1|1|1762539600|1762539600;1012;XAUUSD;PERIOD_M5;LONG;2025.11.07 18:25:00;2025.11.07 18:30:00;2025.11.07 22:20:00;4008.19000000;3989.59000000;4045.39000000;3998.29000000;OTHER;-0.5323;1.0532;-0.8667;46;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762553700|MSZZ|XAUUSD|5|1|-1|1762551300|1762551600;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.07 22:15:00;2025.11.07 22:20:00;2025.11.10 01:04:58;3998.29000000;4008.20000000;3978.47000000;4008.20000000;SL;-1.0000;0.4137;-1.2260;608;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1762736400|MSZZ|XAUUSD|5|1|-1|1762559100|1762559400;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.10 01:00:00;2025.11.10 01:05:00;2025.11.10 01:09:58;4006.63000000;4010.44000000;3999.01000000;4010.44000000;SL;-1.0000;0.3491;-1.0394;0;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1762739700|MSZZ|XAUUSD|5|1|1|1762736400|1762736400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.10 01:55:00;2025.11.10 02:00:00;2025.11.10 03:24:58;4011.96000000;3998.49000000;4038.90000000;4038.90000000;TP;2.0000;2.6036;-0.0557;16;Asian
