origin_id,event_id,direction,arm_time,prior_terminal_state,prior_terminal_time,same_bar_as_prior_terminal,price_crossed_back_inside_before_this_arm,fresh_threshold_crossing_occurred,classification
SSRP|ASIA_HIGH|20260401|1775037600,SSRP|ASIA_HIGH|20260401|1775037600|FINAL,SHORT,2026.04.01 10:00:00,TRIGGERED,2026.04.01 10:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775038800,SSRP|ASIA_HIGH|20260401|1775038800|FINAL,SHORT,2026.04.01 10:20:00,TRIGGERED,2026.04.01 10:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260401|1775040000,SSRP|ASIA_HIGH|20260401|1775040000|FINAL,SHORT,2026.04.01 10:40:00,INVALIDATED,2026.04.01 10:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775040300,SSRP|ASIA_HIGH|20260401|1775040300|FINAL,SHORT,2026.04.01 10:45:00,TRIGGERED,2026.04.01 10:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775041200,SSRP|ASIA_HIGH|20260401|1775041200|FINAL,SHORT,2026.04.01 11:00:00,TRIGGERED,2026.04.01 10:50:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260401|1775044500,SSRP|ASIA_HIGH|20260401|1775044500|FINAL,SHORT,2026.04.01 11:55:00,INVALIDATED,2026.04.01 11:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775045100,SSRP|ASIA_HIGH|20260401|1775045100|FINAL,SHORT,2026.04.01 12:05:00,TRIGGERED,2026.04.01 12:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775047500,SSRP|ASIA_HIGH|20260401|1775047500|FINAL,SHORT,2026.04.01 12:45:00,TRIGGERED,2026.04.01 12:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260401|1775047800,SSRP|ASIA_HIGH|20260401|1775047800|FINAL,SHORT,2026.04.01 12:50:00,TRIGGERED,2026.04.01 12:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260401|1775058600,SSRP|ASIA_HIGH|20260401|1775058600|FINAL,SHORT,2026.04.01 15:50:00,INVALIDATED,2026.04.01 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260402|1775148600,SSRP|ASIA_LOW|20260402|1775148600|FINAL,LONG,2026.04.02 16:50:00,INVALIDATED,2026.04.02 16:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260402|1775150100,SSRP|ASIA_LOW|20260402|1775150100|FINAL,LONG,2026.04.02 17:15:00,TRIGGERED,2026.04.02 17:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260402|1775156700,SSRP|ASIA_LOW|20260402|1775156700|FINAL,LONG,2026.04.02 19:05:00,TRIGGERED,2026.04.02 17:20:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260402|1775157300,SSRP|ASIA_LOW|20260402|1775157300|FINAL,LONG,2026.04.02 19:15:00,TRIGGERED,2026.04.02 19:10:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260402|1775157600,SSRP|ASIA_LOW|20260402|1775157600|FINAL,LONG,2026.04.02 19:20:00,TRIGGERED,2026.04.02 19:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260402|1775161800,SSRP|ASIA_LOW|20260402|1775161800|FINAL,LONG,2026.04.02 20:30:00,TRIGGERED,2026.04.02 19:30:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260402|1775162100,SSRP|ASIA_LOW|20260402|1775162100|FINAL,LONG,2026.04.02 20:35:00,TRIGGERED,2026.04.02 20:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260402|1775162700,SSRP|ASIA_LOW|20260402|1775162700|FINAL,LONG,2026.04.02 20:45:00,TRIGGERED,2026.04.02 20:40:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260402|1775163600,SSRP|ASIA_LOW|20260402|1775163600|FINAL,LONG,2026.04.02 21:00:00,TRIGGERED,2026.04.02 21:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775473200,SSRP|ASIA_HIGH|20260406|1775473200|FINAL,SHORT,2026.04.06 11:00:00,INVALIDATED,2026.04.06 11:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775486100,SSRP|ASIA_HIGH|20260406|1775486100|FINAL,SHORT,2026.04.06 14:35:00,INVALIDATED,2026.04.06 14:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775486400,SSRP|ASIA_HIGH|20260406|1775486400|FINAL,SHORT,2026.04.06 14:40:00,TRIGGERED,2026.04.06 14:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775494800,SSRP|ASIA_HIGH|20260406|1775494800|FINAL,SHORT,2026.04.06 17:00:00,TRIGGERED,2026.04.06 14:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260406|1775496600,SSRP|ASIA_HIGH|20260406|1775496600|FINAL,SHORT,2026.04.06 17:30:00,TRIGGERED,2026.04.06 17:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260406|1775496900,SSRP|ASIA_HIGH|20260406|1775496900|FINAL,SHORT,2026.04.06 17:35:00,TRIGGERED,2026.04.06 17:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775497200,SSRP|ASIA_HIGH|20260406|1775497200|FINAL,SHORT,2026.04.06 17:40:00,TRIGGERED,2026.04.06 17:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260406|1775498100,SSRP|ASIA_HIGH|20260406|1775498100|FINAL,SHORT,2026.04.06 17:55:00,TRIGGERED,2026.04.06 17:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260407|1775565300,SSRP|ASIA_HIGH|20260407|1775565300|FINAL,SHORT,2026.04.07 12:35:00,INVALIDATED,2026.04.07 12:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775565600,SSRP|ASIA_HIGH|20260407|1775565600|FINAL,SHORT,2026.04.07 12:40:00,TRIGGERED,2026.04.07 12:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775567700,SSRP|ASIA_HIGH|20260407|1775567700|FINAL,SHORT,2026.04.07 13:15:00,INVALIDATED,2026.04.07 13:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775568600,SSRP|ASIA_HIGH|20260407|1775568600|FINAL,SHORT,2026.04.07 13:30:00,TRIGGERED,2026.04.07 13:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775568900,SSRP|ASIA_HIGH|20260407|1775568900|FINAL,SHORT,2026.04.07 13:35:00,TRIGGERED,2026.04.07 13:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775575200,SSRP|ASIA_HIGH|20260407|1775575200|FINAL,SHORT,2026.04.07 15:20:00,TRIGGERED,2026.04.07 13:40:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260407|1775581500,SSRP|ASIA_LOW|20260407|1775581500|FINAL,LONG,2026.04.07 17:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260407|1775581800,SSRP|ASIA_LOW|20260407|1775581800|FINAL,LONG,2026.04.07 17:10:00,TRIGGERED,2026.04.07 17:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775592300,SSRP|ASIA_HIGH|20260407|1775592300|FINAL,SHORT,2026.04.07 20:05:00,TRIGGERED,2026.04.07 15:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260407|1775598300,SSRP|ASIA_HIGH|20260407|1775598300|FINAL,SHORT,2026.04.07 21:45:00,INVALIDATED,2026.04.07 21:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260407|1775598600,SSRP|ASIA_HIGH|20260407|1775598600|FINAL,SHORT,2026.04.07 21:50:00,TRIGGERED,2026.04.07 21:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260408|1775685900,SSRP|ASIA_LOW|20260408|1775685900|FINAL,LONG,2026.04.08 22:05:00,INVALIDATED,2026.04.08 22:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260408|1775687100,SSRP|ASIA_LOW|20260408|1775687100|FINAL,LONG,2026.04.08 22:25:00,INVALIDATED,2026.04.08 22:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260408|1775687400,SSRP|ASIA_LOW|20260408|1775687400|FINAL,LONG,2026.04.08 22:30:00,TRIGGERED,2026.04.08 22:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260410|1775821500,SSRP|ASIA_LOW|20260410|1775821500|FINAL,LONG,2026.04.10 11:45:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260410|1775822100,SSRP|ASIA_LOW|20260410|1775822100|FINAL,LONG,2026.04.10 11:55:00,TRIGGERED,2026.04.10 11:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260410|1775842500,SSRP|ASIA_HIGH|20260410|1775842500|FINAL,SHORT,2026.04.10 17:35:00,INVALIDATED,2026.04.10 17:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260410|1775842800,SSRP|ASIA_HIGH|20260410|1775842800|FINAL,SHORT,2026.04.10 17:40:00,TRIGGERED,2026.04.10 17:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260410|1775843100,SSRP|ASIA_HIGH|20260410|1775843100|FINAL,SHORT,2026.04.10 17:45:00,TRIGGERED,2026.04.10 17:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260410|1775845200,SSRP|ASIA_HIGH|20260410|1775845200|FINAL,SHORT,2026.04.10 18:20:00,INVALIDATED,2026.04.10 18:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260410|1775845500,SSRP|ASIA_HIGH|20260410|1775845500|FINAL,SHORT,2026.04.10 18:25:00,TRIGGERED,2026.04.10 18:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776070500,SSRP|ASIA_HIGH|20260413|1776070500|FINAL,SHORT,2026.04.13 08:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260413|1776070800,SSRP|ASIA_HIGH|20260413|1776070800|FINAL,SHORT,2026.04.13 09:00:00,TRIGGERED,2026.04.13 09:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776071100,SSRP|ASIA_HIGH|20260413|1776071100|FINAL,SHORT,2026.04.13 09:05:00,TRIGGERED,2026.04.13 09:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776071400,SSRP|ASIA_HIGH|20260413|1776071400|FINAL,SHORT,2026.04.13 09:10:00,TRIGGERED,2026.04.13 09:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776072300,SSRP|ASIA_HIGH|20260413|1776072300|FINAL,SHORT,2026.04.13 09:25:00,TRIGGERED,2026.04.13 09:20:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260413|1776072900,SSRP|ASIA_HIGH|20260413|1776072900|FINAL,SHORT,2026.04.13 09:35:00,TRIGGERED,2026.04.13 09:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776074400,SSRP|ASIA_HIGH|20260413|1776074400|FINAL,SHORT,2026.04.13 10:00:00,TRIGGERED,2026.04.13 09:40:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260413|1776079800,SSRP|ASIA_HIGH|20260413|1776079800|FINAL,SHORT,2026.04.13 11:30:00,INVALIDATED,2026.04.13 11:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776080400,SSRP|ASIA_HIGH|20260413|1776080400|FINAL,SHORT,2026.04.13 11:40:00,TRIGGERED,2026.04.13 11:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776089100,SSRP|ASIA_HIGH|20260413|1776089100|FINAL,SHORT,2026.04.13 14:05:00,TRIGGERED,2026.04.13 11:50:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260413|1776097800,SSRP|ASIA_HIGH|20260413|1776097800|FINAL,SHORT,2026.04.13 16:30:00,INVALIDATED,2026.04.13 16:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776098100,SSRP|ASIA_HIGH|20260413|1776098100|FINAL,SHORT,2026.04.13 16:35:00,TRIGGERED,2026.04.13 16:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776098700,SSRP|ASIA_HIGH|20260413|1776098700|FINAL,SHORT,2026.04.13 16:45:00,INVALIDATED,2026.04.13 16:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776099000,SSRP|ASIA_HIGH|20260413|1776099000|FINAL,SHORT,2026.04.13 16:50:00,TRIGGERED,2026.04.13 16:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776099600,SSRP|ASIA_HIGH|20260413|1776099600|FINAL,SHORT,2026.04.13 17:00:00,TRIGGERED,2026.04.13 17:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776107700,SSRP|ASIA_HIGH|20260413|1776107700|FINAL,SHORT,2026.04.13 19:15:00,TRIGGERED,2026.04.13 17:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260413|1776114000,SSRP|ASIA_HIGH|20260413|1776114000|FINAL,SHORT,2026.04.13 21:00:00,INVALIDATED,2026.04.13 21:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260413|1776114900,SSRP|ASIA_HIGH|20260413|1776114900|FINAL,SHORT,2026.04.13 21:15:00,TRIGGERED,2026.04.13 21:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776161700,SSRP|ASIA_HIGH|20260414|1776161700|FINAL,SHORT,2026.04.14 10:15:00,INVALIDATED,2026.04.14 10:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776162000,SSRP|ASIA_HIGH|20260414|1776162000|FINAL,SHORT,2026.04.14 10:20:00,TRIGGERED,2026.04.14 10:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776163200,SSRP|ASIA_HIGH|20260414|1776163200|FINAL,SHORT,2026.04.14 10:40:00,TRIGGERED,2026.04.14 10:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260414|1776169200,SSRP|ASIA_HIGH|20260414|1776169200|FINAL,SHORT,2026.04.14 12:20:00,INVALIDATED,2026.04.14 12:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776169800,SSRP|ASIA_HIGH|20260414|1776169800|FINAL,SHORT,2026.04.14 12:30:00,TRIGGERED,2026.04.14 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776173400,SSRP|ASIA_HIGH|20260414|1776173400|FINAL,SHORT,2026.04.14 13:30:00,INVALIDATED,2026.04.14 13:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776173700,SSRP|ASIA_HIGH|20260414|1776173700|FINAL,SHORT,2026.04.14 13:35:00,TRIGGERED,2026.04.14 13:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776176400,SSRP|ASIA_HIGH|20260414|1776176400|FINAL,SHORT,2026.04.14 14:20:00,TRIGGERED,2026.04.14 13:40:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260414|1776177000,SSRP|ASIA_HIGH|20260414|1776177000|FINAL,SHORT,2026.04.14 14:30:00,TRIGGERED,2026.04.14 14:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776177900,SSRP|ASIA_HIGH|20260414|1776177900|FINAL,SHORT,2026.04.14 14:45:00,TRIGGERED,2026.04.14 14:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260414|1776178500,SSRP|ASIA_HIGH|20260414|1776178500|FINAL,SHORT,2026.04.14 14:55:00,TRIGGERED,2026.04.14 14:50:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260415|1776242100,SSRP|ASIA_LOW|20260415|1776242100|FINAL,LONG,2026.04.15 08:35:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260415|1776242700,SSRP|ASIA_LOW|20260415|1776242700|FINAL,LONG,2026.04.15 08:45:00,TRIGGERED,2026.04.15 08:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260415|1776243000,SSRP|ASIA_LOW|20260415|1776243000|FINAL,LONG,2026.04.15 08:50:00,TRIGGERED,2026.04.15 08:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260415|1776245400,SSRP|ASIA_LOW|20260415|1776245400|FINAL,LONG,2026.04.15 09:30:00,INVALIDATED,2026.04.15 09:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260415|1776253800,SSRP|ASIA_LOW|20260415|1776253800|FINAL,LONG,2026.04.15 11:50:00,INVALIDATED,2026.04.15 11:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260415|1776269700,SSRP|ASIA_LOW|20260415|1776269700|FINAL,LONG,2026.04.15 16:15:00,INVALIDATED,2026.04.15 16:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260415|1776270900,SSRP|ASIA_LOW|20260415|1776270900|FINAL,LONG,2026.04.15 16:35:00,TRIGGERED,2026.04.15 16:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260415|1776274500,SSRP|ASIA_LOW|20260415|1776274500|FINAL,LONG,2026.04.15 17:35:00,TRIGGERED,2026.04.15 16:40:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260416|1776326700,SSRP|ASIA_HIGH|20260416|1776326700|FINAL,SHORT,2026.04.16 08:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260416|1776358500,SSRP|ASIA_LOW|20260416|1776358500|FINAL,LONG,2026.04.16 16:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260416|1776358800,SSRP|ASIA_LOW|20260416|1776358800|FINAL,LONG,2026.04.16 17:00:00,TRIGGERED,2026.04.16 17:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776359100,SSRP|ASIA_LOW|20260416|1776359100|FINAL,LONG,2026.04.16 17:05:00,TRIGGERED,2026.04.16 17:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776361200,SSRP|ASIA_LOW|20260416|1776361200|FINAL,LONG,2026.04.16 17:40:00,TRIGGERED,2026.04.16 17:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260416|1776362400,SSRP|ASIA_LOW|20260416|1776362400|FINAL,LONG,2026.04.16 18:00:00,TRIGGERED,2026.04.16 18:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776367800,SSRP|ASIA_LOW|20260416|1776367800|FINAL,LONG,2026.04.16 19:30:00,TRIGGERED,2026.04.16 18:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20260416|1776368700,SSRP|ASIA_LOW|20260416|1776368700|FINAL,LONG,2026.04.16 19:45:00,INVALIDATED,2026.04.16 19:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776369300,SSRP|ASIA_LOW|20260416|1776369300|FINAL,LONG,2026.04.16 19:55:00,TRIGGERED,2026.04.16 19:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776369600,SSRP|ASIA_LOW|20260416|1776369600|FINAL,LONG,2026.04.16 20:00:00,TRIGGERED,2026.04.16 20:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776370200,SSRP|ASIA_LOW|20260416|1776370200|FINAL,LONG,2026.04.16 20:10:00,TRIGGERED,2026.04.16 20:05:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260416|1776376800,SSRP|ASIA_LOW|20260416|1776376800|FINAL,LONG,2026.04.16 22:00:00,EXPIRED,2026.04.16 22:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776377400,SSRP|ASIA_LOW|20260416|1776377400|FINAL,LONG,2026.04.16 22:10:00,TRIGGERED,2026.04.16 22:05:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20260416|1776377700,SSRP|ASIA_LOW|20260416|1776377700|FINAL,LONG,2026.04.16 22:15:00,TRIGGERED,2026.04.16 22:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20260416|1776380700,SSRP|ASIA_LOW|20260416|1776380700|FINAL,LONG,2026.04.16 23:05:00,TRIGGERED,2026.04.16 22:20:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260417|1776412800,SSRP|ASIA_HIGH|20260417|1776412800|FINAL,SHORT,2026.04.17 08:00:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260417|1776413700,SSRP|ASIA_HIGH|20260417|1776413700|FINAL,SHORT,2026.04.17 08:15:00,TRIGGERED,2026.04.17 08:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260417|1776414300,SSRP|ASIA_HIGH|20260417|1776414300|FINAL,SHORT,2026.04.17 08:25:00,TRIGGERED,2026.04.17 08:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260417|1776414600,SSRP|ASIA_HIGH|20260417|1776414600|FINAL,SHORT,2026.04.17 08:30:00,TRIGGERED,2026.04.17 08:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260417|1776437100,SSRP|ASIA_HIGH|20260417|1776437100|FINAL,SHORT,2026.04.17 14:45:00,TRIGGERED,2026.04.17 08:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260417|1776437400,SSRP|ASIA_HIGH|20260417|1776437400|FINAL,SHORT,2026.04.17 14:50:00,TRIGGERED,2026.04.17 14:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260417|1776438000,SSRP|ASIA_HIGH|20260417|1776438000|FINAL,SHORT,2026.04.17 15:00:00,TRIGGERED,2026.04.17 14:55:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260417|1776438300,SSRP|ASIA_HIGH|20260417|1776438300|FINAL,SHORT,2026.04.17 15:05:00,TRIGGERED,2026.04.17 15:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776698100,SSRP|ASIA_HIGH|20260420|1776698100|FINAL,SHORT,2026.04.20 15:15:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260420|1776698400,SSRP|ASIA_HIGH|20260420|1776698400|FINAL,SHORT,2026.04.20 15:20:00,TRIGGERED,2026.04.20 15:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776703800,SSRP|ASIA_HIGH|20260420|1776703800|FINAL,SHORT,2026.04.20 16:50:00,INVALIDATED,2026.04.20 16:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776706200,SSRP|ASIA_HIGH|20260420|1776706200|FINAL,SHORT,2026.04.20 17:30:00,INVALIDATED,2026.04.20 17:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776719100,SSRP|ASIA_HIGH|20260420|1776719100|FINAL,SHORT,2026.04.20 21:05:00,TRIGGERED,2026.04.20 17:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20260420|1776719700,SSRP|ASIA_HIGH|20260420|1776719700|FINAL,SHORT,2026.04.20 21:15:00,TRIGGERED,2026.04.20 21:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776720000,SSRP|ASIA_HIGH|20260420|1776720000|FINAL,SHORT,2026.04.20 21:20:00,TRIGGERED,2026.04.20 21:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776720600,SSRP|ASIA_HIGH|20260420|1776720600|FINAL,SHORT,2026.04.20 21:30:00,TRIGGERED,2026.04.20 21:25:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20260420|1776720900,SSRP|ASIA_HIGH|20260420|1776720900|FINAL,SHORT,2026.04.20 21:35:00,TRIGGERED,2026.04.20 21:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776723900,SSRP|ASIA_HIGH|20260420|1776723900|FINAL,SHORT,2026.04.20 22:25:00,INVALIDATED,2026.04.20 22:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20260420|1776724500,SSRP|ASIA_HIGH|20260420|1776724500|FINAL,SHORT,2026.04.20 22:35:00,TRIGGERED,2026.04.20 22:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
