variant,ticket,logical_position_id,entry_volume,exit_volume,volume_ok,weighted_exit_price,reported_exit_price,price_diff,price_ok,recomputed_r,reported_r,r_diff,r_ok,gross_money,commission,swap,net_money
SR3_PCT,215,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1758276900|1758276900,2.0,2.0,True,3650.35,3650.3500000000004,0.0,True,1.430769,1.4307692307687787,0.0,True,372.0,-4.0,0.0,368.0
SR3_PCT,218,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1758294000|1758294000,4.22,4.22,True,3650.01,3650.01,0.0,True,2.0,2.0,0.0,True,523.28,-8.44,0.0,514.84
SR3_PCT,220,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761062400|1761062400,0.34,0.34,True,4200.535,4200.535,0.0,True,0.432629,0.43262879788631026,0.0,True,111.35,-0.68,0.0,110.67
SR3_PCT,223,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761065400|1761065400,0.15,0.15,True,4165.34,4165.34,0.0,True,-1.0,-1.0,0.0,True,-249.6,-0.3,0.0,-249.9
SR3_PCT,225,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1760490300|1760490300,0.05,0.05,True,4141.57,4141.57,0.0,True,-0.449112,-0.4491124260354952,0.0,True,-113.85,-0.1,0.0,-113.95
SR3_PCT,227,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761067500|1761067500,0.15,0.15,True,4125.13,4125.13,0.0,True,-1.0,-1.0,0.0,True,-246.6,-0.3,0.0,-246.9
SR3_PCT,229,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1761094800|1761094800,0.27,0.27,True,4113.89,4113.89,0.0,True,-1.0,-1.0,0.0,True,-253.8,-0.54,0.0,-254.34
SR3_PCT,231,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762220700|1762220700,0.42,0.42,True,3995.565,3995.565,0.0,True,0.45935,0.4593495934960065,0.0,True,118.65,-0.84,0.0,117.81
SR3_PCT,234,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762321500|1762321500,0.48,0.48,True,3970.07,3970.07,0.0,True,-1.0,-1.0,0.0,True,-258.72,-0.96,0.0,-259.68
SR3_PCT,236,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762266000|1762266000,0.21,0.21,True,4005.56286,4005.562857142857,0.0,True,0.411905,0.4119047619047554,0.0,True,103.8,-0.42,0.0,103.38
SR3_PCT,239,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762419600|1762419600,0.39,0.39,True,3993.79872,3993.7987179487186,0.0,True,0.249442,0.24944174944166195,0.0,True,64.79,-0.78,0.0,64.01
SR3_PCT,242,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1762446300|1762446300,0.22,0.22,True,3987.15,3987.15,0.0,True,-1.0,-1.0,0.0,True,-261.14,-0.44,0.0,-261.58
SR3_PCT,244,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762531800|1762531800,0.38,0.38,True,3990.295,3990.295,0.0,True,1.521199,1.5211988304092872,0.0,True,395.39,-0.76,0.0,394.63
SR3_PCT,247,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762539600|1762539600,0.13,0.13,True,4013.86,4013.8600000000006,0.0,True,-1.0,-1.0000000000000242,0.0,True,-243.49,-0.26,8.97,-234.78
SR3_PCT,249,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763366700|1763366700,0.31,0.31,True,4071.7,4071.6999999999994,0.0,True,-1.0,-0.9999999999999456,0.0,True,-259.16,-0.62,0.0,-259.78
SR3_PCT,251,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763393700|1763393700,0.25,0.25,True,4064.03,4064.03,0.0,True,-1.0,-1.0,0.0,True,-255.75,-0.5,0.0,-256.25
SR3_PCT,253,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763129700|1763129700,0.67,0.67,True,4114.82,4114.82,0.0,True,-1.0,-1.0,0.0,True,-256.61,-1.34,0.0,-257.95
SR3_PCT,255,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763553300|1763553300,0.21,0.21,True,4112.17,4112.17,0.0,True,-0.414983,-0.41498316498318566,0.0,True,-103.53,-0.42,0.0,-103.95
SR3_PCT,257,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763564400|1763564400,0.44,0.44,True,4106.39,4106.39,0.0,True,-1.0,-1.0,0.0,True,-254.32,-0.88,0.0,-255.2
SR3_PCT,259,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763565900|1763565900,0.22,0.22,True,4117.88,4117.88,0.0,True,-1.0,-1.0,0.0,True,-254.76,-0.44,0.0,-255.2
SR3_PCT,261,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763130300|1763130300,0.3,0.3,True,4122.73,4122.73,0.0,True,0.59312,0.5931198102017042,0.0,True,150.0,-0.6,0.0,149.4
SR3_PCT,264,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763573100|1763573100,0.82,0.82,True,4113.97,4113.97,0.0,True,-1.0,-1.0,0.0,True,-255.84,-1.64,0.0,-257.48
SR3_PCT,266,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763949900|1763949900,0.58,0.58,True,4069.735,4069.7349999999997,0.0,True,1.633183,1.6331828442437788,0.0,True,419.63,-1.16,0.0,418.47
SR3_PCT,269,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763965800|1763965800,1.44,1.44,True,4045.05,4045.05,0.0,True,-1.0,-1.0,0.0,True,-257.76,-2.88,0.0,-260.64
SR3_PCT,271,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1764334200|1764334200,0.13,0.13,True,4188.02,4188.02,0.0,True,-1.0,-1.0,0.0,True,-243.49,-0.26,0.0,-243.75
SR3_PCT,273,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765306800|1765307100,0.57,0.57,True,4213.01193,4213.011929824561,0.0,True,0.354038,0.3540382487750919,0.0,True,89.6,-1.14,0.0,88.46
SR3_PCT,276,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765336500|1765336500,1.09,1.09,True,4214.18358,4214.183577981651,0.0,True,0.621365,0.6213652620119513,0.0,True,159.84,-2.18,0.0,157.66
SR3_PCT,279,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765343400|1765343400,0.48,0.48,True,4207.46,4207.46,0.0,True,-1.0,-1.0,0.0,True,-253.92,-0.96,0.0,-254.88
SR3_PCT,281,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1764958200|1764958200,0.16,0.16,True,4190.47,4190.47,0.0,True,-1.0,-1.0,0.0,True,-251.84,-0.32,0.0,-252.16
SR3_PCT,283,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1764957000|1764957000,1.54,1.54,True,4240.5,4240.5,0.0,True,-1.0,-1.0,0.0,True,-255.64,-3.08,0.0,-258.72
SR3_PCT,285,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765417800|1765417800,0.33,0.33,True,4220.19455,4220.194545454546,0.0,True,1.616616,1.6166164960865708,0.0,True,402.78,-0.66,0.0,402.12
SR3_PCT,288,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765427100|1765427100,0.34,0.34,True,4235.32,4235.32,0.0,True,0.585007,0.5850066934403938,0.0,True,148.58,-0.68,0.0,147.9
SR3_PCT,291,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766134500|1766134800,0.43,0.43,True,4329.21,4329.21,0.0,True,-1.0,-1.0,0.0,True,-255.42,-0.86,0.0,-256.28
SR3_PCT,293,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766143500|1766143800,1.45,1.45,True,4327.19034,4327.190344827586,0.0,True,0.437304,0.43730407523510323,0.0,True,111.6,-2.9,0.0,108.7
SR3_PCT,296,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1766157900|1766157900,0.81,0.81,True,4330.03136,4330.031358024691,0.0,True,0.219479,0.21947873799710443,0.0,True,56.0,-1.62,0.0,54.38
SR3_PCT,299,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766368800|1766368800,0.59,0.59,True,4366.29,4366.29,0.0,True,-1.0,-1.0,0.0,True,-254.29,-1.18,0.0,-255.47
SR3_PCT,301,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766163600|1766163600,0.08,0.08,True,4331.66,4331.66,0.0,True,-0.514137,-0.5141371465713341,0.0,True,-126.56,-0.16,0.0,-126.72
SR3_PCT,303,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767027900|1767027900,0.16,0.16,True,4336.75,4336.750000000001,0.0,True,0.335974,0.3359735973598137,0.0,True,81.44,-0.32,0.0,81.12
SR3_PCT,306,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767069900|1767069900,0.35,0.35,True,4365.39,4365.39,0.0,True,-1.0,-1.0,0.0,True,-254.1,-0.7,0.0,-254.8
SR3_PCT,308,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767103500|1767103500,0.12,0.12,True,4339.6,4339.6,0.0,True,1.508095,1.5080952380952415,0.0,True,380.04,-0.24,1.38,381.18
SR3_PCT,311,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767717000|1767717000,0.28,0.28,True,4472.63,4472.63,0.0,True,0.207441,0.2074408117249344,0.0,True,51.52,-0.56,0.0,50.96
SR3_PCT,314,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767004500|1767004500,0.17,0.17,True,4483.87471,4483.874705882353,0.0,True,0.432311,0.43231072333237175,0.0,True,107.52,-0.34,0.0,107.18
SR3_PCT,317,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767978300|1767978300,0.31,0.31,True,4492.88806,4492.888064516129,0.0,True,0.621694,0.6216936478263364,0.0,True,156.3,-0.62,0.0,155.68
SR3_PCT,320,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767990600|1767990600,0.49,0.49,True,4501.96,4501.96,0.0,True,-1.0,-1.0,0.0,True,-253.82,-0.98,0.0,-254.8
SR3_PCT,322,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1769788800|1769788800,0.02,0.02,True,4809.765,4809.765,0.0,True,1.555955,1.5559552358113444,0.0,True,350.37,-0.04,0.0,350.33
SR3_PCT,325,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1770608100|1770608100,0.12,0.12,True,5022.095,5022.095,0.0,True,1.508751,1.5087511825923043,0.0,True,382.74,-0.24,0.0,382.5
SR3_PCT,328,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1770792000|1770792000,0.19,0.19,True,5049.26,5049.26,0.0,True,-1.0,-1.0,0.0,True,-249.66,-0.38,0.0,-250.04
SR3_PCT,330,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770797100|1770797100,0.5,0.5,True,5061.57,5061.57,0.0,True,-1.0,-1.0,0.0,True,-256.0,-1.0,0.0,-257.0
SR3_PCT,332,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770842100|1770842100,0.54,0.54,True,5087.39,5087.39,0.0,True,-1.0,-1.0,0.0,True,-253.26,-1.08,0.0,-254.34
SR3_PCT,334,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770853800|1770853800,0.07,0.07,True,4997.73,4997.73,0.0,True,2.0,2.0000000000000275,0.0,True,461.3,-0.14,0.0,461.16
SR3_PCT,336,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1770926700|1770926700,0.12,0.12,True,4945.045,4945.044999999999,0.0,True,0.841739,0.8417387127760906,0.0,True,210.3,-0.24,0.0,210.06
SR3_PCT,339,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770929400|1770929700,0.19,0.19,True,4923.65842,4923.658421052632,0.0,True,1.652462,1.6524619299590853,0.0,True,409.1,-0.38,0.0,408.72
SR3_PCT,342,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770948300|1770948300,0.39,0.39,True,4939.26205,4939.262051282051,0.0,True,0.41737,0.41737023139459517,0.0,True,106.78,-0.78,0.0,106.0
SR3_PCT,345,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1771216500|1771216500,0.4,0.4,True,4996.18,4996.18,0.0,True,-1.0,-1.0,0.0,True,-254.8,-0.8,0.0,-255.6
SR3_PCT,347,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1771606800|1771606800,0.18,0.18,True,5029.345,5029.344999999999,0.0,True,0.452165,0.45216480446924484,0.0,True,116.55,-0.36,0.0,116.19
SR3_PCT,350,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1771605000|1771605000,0.46,0.46,True,5056.76,5056.76,0.0,True,-1.0,-1.0,0.0,True,-253.92,-0.92,0.0,-254.84
SR3_PCT,352,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1773359100|1773359100,0.2,0.2,True,5090.47,5090.47,0.0,True,-1.0,-1.0,0.0,True,-251.8,-0.4,0.0,-252.2
SR3_PCT,354,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1773409500|1773409500,0.11,0.11,True,5048.47182,5048.471818181818,0.0,True,1.403746,1.4037457528798094,0.0,True,338.78,-0.22,0.0,338.56
SR3_PCT,357,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1774849200|1774849200,0.32,0.32,True,4491.84,4491.84,0.0,True,0.52816,0.5281602002503591,0.0,True,135.04,-0.64,0.0,134.4
SR3_PCT,360,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1775770800|1775770800,0.52,0.52,True,4782.13,4782.13,0.0,True,1.92449,1.9244897959185696,0.0,True,490.36,-1.04,0.0,489.32
SR3_PCT,363,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1775773800|1775773800,0.82,0.82,True,4769.08,4769.08,0.0,True,-1.0,-1.0,0.0,True,-257.48,-1.64,0.0,-259.12
SR3_PCT,365,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776242100|1776242100,0.81,0.81,True,4812.16,4812.16,0.0,True,-1.0,-1.0,0.0,True,-259.2,-1.62,0.0,-260.82
SR3_PCT,367,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776274200|1776274200,0.81,0.81,True,4816.33,4816.33,0.0,True,-1.0,-1.0,0.0,True,-257.58,-1.62,0.0,-259.2
SR3_PCT,369,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776367800|1776367800,0.48,0.48,True,4788.905,4788.905,0.0,True,0.314259,0.3142589118199258,0.0,True,80.4,-0.96,0.0,79.44
SR3_PCT,372,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776358200|1776358200,0.42,0.42,True,4786.26,4786.26,0.0,True,-1.0,-1.0,0.0,True,-257.04,-0.84,0.0,-257.88
SR3_PCT,374,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776416400|1776416400,0.35,0.35,True,4784.67,4784.67,0.0,True,-1.0,-1.0,0.0,True,-250.95,-0.7,0.0,-251.65
SR3_PCT,376,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776652200|1776652200,0.09,0.09,True,4799.15667,4799.156666666667,0.0,True,0.429206,0.42920634920634,0.0,True,101.4,-0.18,0.0,101.22
SR3_PCT,379,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776657900|1776657900,0.55,0.55,True,4791.7,4791.7,0.0,True,-1.0,-1.0,0.0,True,-255.75,-1.1,0.0,-256.85
SR3_PCT,381,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776696000|1776696000,0.74,0.74,True,4793.315,4793.3150000000005,0.0,True,0.329942,0.3299418604648665,0.0,True,83.99,-1.48,0.0,82.51
SR3_PCT,384,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776792600|1776792600,0.63,0.63,True,4759.24,4759.24,0.0,True,-1.0,-1.0,0.0,True,-254.52,-1.26,0.0,-255.78
SR3_PCT,386,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778019300|1778019300,1.32,1.32,True,4559.58,4559.58,0.0,True,1.84456,1.8445595854916859,0.0,True,469.92,-2.64,0.0,467.28
SR3_PCT,389,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1778023500|1778023500,1.1,1.1,True,4556.685,4556.6849999999995,0.0,True,0.448498,0.4484978540771234,0.0,True,114.95,-2.2,0.0,112.75
SR3_PCT,392,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778025000|1778025300,0.22,0.22,True,4577.895,4577.8949999999995,0.0,True,1.634516,1.6345155709341586,0.0,True,415.69,-0.44,0.0,415.25
SR3_PCT,395,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778773200|1778773200,0.36,0.36,True,4697.44,4697.44,0.0,True,-0.80226,-0.8022598870056991,0.0,True,-204.48,-0.72,0.0,-205.2
SR3_PCT,397,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1778771700|1778771700,0.25,0.25,True,4680.7752,4680.7752,0.0,True,1.654896,1.6548957298906193,0.0,True,416.62,-0.5,0.0,416.12
SR3_PCT,400,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1779467700|1779467700,0.43,0.43,True,4520.81767,4520.817674418605,0.0,True,0.227798,0.227797721242415,0.0,True,58.38,-0.86,0.0,57.52
SR3_PCT,403,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779480600|1779480900,0.33,0.33,True,4518.00545,4518.005454545454,0.0,True,0.267845,0.2678446872821427,0.0,True,69.12,-0.66,0.0,68.46
SR3_PCT,406,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779297300|1779297300,0.43,0.43,True,4506.15,4506.15,0.0,True,-1.0,-1.0,0.0,True,-254.56,-0.86,0.0,-255.42
SR3_PCT,408,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1779871200|1779871200,0.12,0.12,True,4502.11,4502.11,0.0,True,-0.112599,-0.11259920634922882,0.0,True,-27.24,-0.24,0.0,-27.48
SR3_PCT,410,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779996000|1779996000,0.59,0.59,True,4498.34593,4498.34593220339,0.0,True,0.857419,0.8574186324851539,0.0,True,222.08,-1.18,6.9,227.8
SR3_PCT,413,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780012500|1780012500,0.6,0.6,True,4493.23,4493.23,0.0,True,-1.0,-1.0,0.0,True,-258.0,-1.2,0.0,-259.2
SR3_PCT,415,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780025700|1780026000,0.23,0.23,True,4497.3,4497.3,0.0,True,-0.380204,-0.3802035152636324,0.0,True,-94.53,-0.46,0.0,-94.99
SR3_PCT,417,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1780314000|1780314000,0.49,0.49,True,4502.52,4502.52,0.0,True,-1.0,-1.0,0.0,True,-255.78,-0.98,0.0,-256.76
SR3_PCT,419,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780418100|1780418400,0.49,0.49,True,4501.62,4501.62,0.0,True,-1.0,-1.0,0.0,True,-255.29,-0.98,0.0,-256.27
SR3_PCT,421,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779987000|1779987600,0.66,0.66,True,4424.25,4424.25,0.0,True,2.0,1.9999999999997637,0.0,True,508.2,-1.32,0.0,506.88
SR3_PCT,423,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781499600|1781499600,0.34,0.34,True,4331.21,4331.21,0.0,True,-1.0,-1.0,0.0,True,-256.02,-0.68,0.0,-256.7
SR3_PCT,425,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781512800|1781512800,0.52,0.52,True,4309.38,4309.38,0.0,True,-1.0,-1.0,0.0,True,-254.8,-1.04,0.0,-255.84
SR3_PCT,427,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781584500|1781584500,2.07,2.07,True,4312.92,4312.92,0.0,True,-1.0,-1.0,0.0,True,-256.68,-4.14,0.0,-260.82
SR3_PCT,429,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781869800|1781870400,0.08,0.08,True,4169.22,4169.22,0.0,True,-0.333662,-0.3336617405582895,0.0,True,-81.28,-0.16,0.0,-81.44
SR3_PCT,431,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781884200|1781884200,0.2,0.2,True,4181.59,4181.59,0.0,True,-1.0,-1.0,0.0,True,-247.4,-0.4,0.0,-247.8
SR3_PCT,433,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781892000|1781892000,0.93,0.93,True,4149.82269,4149.822688172044,0.0,True,0.596085,0.596084918665085,0.0,True,151.34,-1.86,0.0,149.48
SR3_PCT,436,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781845500|1781845500,0.09,0.09,True,4184.36,4184.36,0.0,True,-0.638103,-0.6381025248661087,0.0,True,-150.12,-0.18,0.0,-150.3
SR3_PCT,438,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782100200|1782100200,0.24,0.24,True,4195.01,4195.01,0.0,True,-1.0,-1.0,0.0,True,-255.6,-0.48,0.0,-256.08
SR3_PCT,440,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782124200|1782124200,0.15,0.15,True,4192.2,4192.2,0.0,True,-1.0,-1.0,0.0,True,-246.75,-0.3,0.0,-247.05
SR3_PCT,442,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782843300|1782843300,0.16,0.16,True,4019.12,4019.1200000000003,0.0,True,-1.0,-0.9999999999999701,0.0,True,-243.2,-0.32,0.0,-243.52
SR3_PCT,444,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782922500|1782922500,0.24,0.24,True,4039.63,4039.63,0.0,True,-1.0,-1.0,0.0,True,-244.32,-0.48,5.52,-239.28
SR3_PCT,446,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1783575600|1783575600,0.22,0.22,True,4098.81,4098.81,0.0,True,2.0,1.99999999999996,0.0,True,500.28,-0.44,0.0,499.84
SR3_PCT,448,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1783659900|1783659900,0.53,0.53,True,4116.69962,4116.699622641509,0.0,True,1.339027,1.3390268123138842,0.0,True,337.1,-1.06,0.0,336.04
SR3_PCT,451,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1783667400|1783667400,0.49,0.49,True,4112.41,4112.41,0.0,True,-1.0,-1.0,0.0,True,-250.88,-0.98,0.0,-251.86
SR3_PCT,453,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784142900|1784142900,0.32,0.32,True,4049.535,4049.5350000000003,0.0,True,1.744347,1.7443467336683611,0.0,True,444.32,-0.64,0.0,443.68
SR3_PCT,456,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784147100|1784147100,0.19,0.19,True,4029.75316,4029.753157894737,0.0,True,0.852178,0.8521784861847395,0.0,True,210.65,-0.38,0.0,210.27
SR3_PCT,459,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784178900|1784179200,0.33,0.33,True,4035.45,4035.45,0.0,True,0.48285,0.4828496042216213,0.0,True,120.78,-0.66,0.0,120.12
SR3_PCT,461,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784179800|1784179800,3.17,3.17,True,4035.23069,4035.2306940063095,0.0,True,0.270748,0.2707481403583119,0.0,True,69.52,-6.34,0.0,63.18
