cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767036000|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;1010;XAUUSD;PERIOD_M5;SHORT;2025.12.29 19:20:00;2025.12.29 19:25:00;2025.12.29 22:05:00;4325.75000000;4347.49000000;4282.27000000;4343.37000000;OTHER;-0.8105;0.5115;-0.8689;32;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767045600|MSZZ|XAUUSD|5|0|1|1767042600|1767042600;1010;XAUUSD;PERIOD_M5;LONG;2025.12.29 22:00:00;2025.12.29 22:05:00;2025.12.30 03:05:00;4343.37000000;4314.63000000;4400.85000000;4327.91000000;OTHER;-0.5379;0.2596;-0.7029;60;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767063600|MSZZ|XAUUSD|5|0|-1|1767062700|1767062700;1010;XAUUSD;PERIOD_M5;SHORT;2025.12.30 03:00:00;2025.12.30 03:05:00;2025.12.30 03:44:58;4327.91000000;4347.08000000;4289.57000000;4347.08000000;SL;-1.0000;0.1836;-1.1116;7;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767066000|MSZZ|XAUUSD|5|0|1|1767064500|1767064500;1010;XAUUSD;PERIOD_M5;LONG;2025.12.30 03:40:00;2025.12.30 03:45:00;2025.12.30 12:34:58;4347.16000000;4327.34000000;4386.80000000;4386.80000000;TP;2.0000;2.2291;-0.0323;105;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767103800|MSZZ|XAUUSD|5|0|1|1767103500|1767103500;1010;XAUUSD;PERIOD_M5;LONG;2025.12.30 14:10:00;2025.12.30 14:15:00;2025.12.31 07:44:57;4396.24000000;4327.34000000;4534.04000000;4327.34000000;SL;-1.0000;0.1149;-1.1389;209;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767720300|MSZZ|XAUUSD|5|0|1|1767717000|1767717000;1010;XAUUSD;PERIOD_M5;LONG;2026.01.06 17:25:00;2026.01.06 17:30:00;2026.01.07 07:34:58;4481.23000000;4453.87000000;4535.95000000;4453.87000000;SL;-1.0000;0.7047;-1.0475;168;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767984600|MSZZ|XAUUSD|5|0|1|1767978300|1767978300;1010;XAUUSD;PERIOD_M5;LONG;2026.01.09 18:50:00;2026.01.09 18:55:00;2026.01.21 08:29:58;4507.47000000;4317.22000000;4887.97000000;4887.97000000;TP;2.0000;2.0023;-0.1363;3330;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1769563500|MSZZ|XAUUSD|5|0|1|1768931100|1768931100;1010;XAUUSD;PERIOD_M5;LONG;2026.01.28 01:25:00;2026.01.28 01:30:00;2026.01.30 19:14:58;5170.59000000;4923.99000000;5663.79000000;4923.99000000;SL;-1.0000;1.7322;-1.1002;788;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769801700|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1010;XAUUSD;PERIOD_M5;SHORT;2026.01.30 19:35:00;2026.01.30 19:40:00;2026.01.30 19:54:58;4889.46000000;4930.95000000;4806.48000000;4806.48000000;TP;2.0000;2.0730;-0.2586;2;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1769805900|MSZZ|XAUUSD|5|0|1|1769176800|1769176800;1010;XAUUSD;PERIOD_M5;LONG;2026.01.30 20:45:00;2026.01.30 20:50:00;2026.01.30 21:15:00;4829.43000000;4682.46000000;5123.37000000;4889.79000000;OTHER;0.4107;0.6043;-0.0770;5;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769807400|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1010;XAUUSD;PERIOD_M5;SHORT;2026.01.30 21:10:00;2026.01.30 21:15:00;2026.01.30 21:49:57;4889.79000000;4930.95000000;4807.47000000;4930.95000000;SL;-1.0000;1.2303;-1.0736;6;NewYork
