cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753071600|MSZZ|XAUUSD|5|1|1|1753070700|1753070700;1012;XAUUSD;PERIOD_M5;LONG;2025.07.21 04:20:00;2025.07.21 04:25:00;2025.07.21 05:40:00;3357.80000000;3347.60000000;3378.20000000;3354.06000000;OTHER;-0.3667;0.0775;-0.5176;15;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1753076100|MSZZ|XAUUSD|5|1|-1|1753074600|1753075500;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.21 05:35:00;2025.07.21 05:40:00;2025.07.21 07:45:00;3354.06000000;3357.41000000;3347.36000000;3357.01000000;OTHER;-0.8806;0.9970;-0.9940;25;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753083600|MSZZ|XAUUSD|5|1|1|1753078500|1753079400;1012;XAUUSD;PERIOD_M5;LONG;2025.07.21 07:40:00;2025.07.21 07:45:00;2025.07.21 08:39:57;3357.01000000;3350.72000000;3369.59000000;3369.59000000;TP;2.0000;2.0095;-0.0970;10;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753092000|MSZZ|XAUUSD|5|1|1|1753085400|1753085400;1012;XAUUSD;PERIOD_M5;LONG;2025.07.21 10:00:00;2025.07.21 10:05:00;2025.07.22 16:04:58;3370.03000000;3350.72000000;3408.65000000;3408.65000000;TP;2.0000;2.1150;-0.3755;359;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753375200|MSZZ|XAUUSD|5|1|1|1753370700|1753371000;1012;XAUUSD;PERIOD_M5;LONG;2025.07.24 16:40:00;2025.07.24 16:45:00;2025.07.24 19:50:00;3366.92000000;3354.06000000;3392.64000000;3368.42000000;OTHER;0.1166;0.8149;-0.1586;37;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1753386300|MSZZ|XAUUSD|5|1|-1|1753385400|1753386000;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.24 19:45:00;2025.07.24 19:50:00;2025.07.24 21:35:00;3368.42000000;3377.40000000;3350.46000000;3371.94000000;OTHER;-0.3920;0.2428;-0.5178;21;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753392600|MSZZ|XAUUSD|5|1|1|1753388700|1753390800;1012;XAUUSD;PERIOD_M5;LONG;2025.07.24 21:30:00;2025.07.24 21:35:00;2025.07.24 23:49:58;3371.94000000;3367.42000000;3380.98000000;3367.42000000;SL;-1.0000;0.3296;-1.0199;26;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1753405800|MSZZ|XAUUSD|5|1|-1|1753401000|1753405200;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.25 01:10:00;2025.07.25 01:15:00;2025.07.25 03:20:00;3367.15000000;3373.43000000;3354.59000000;3371.79000000;OTHER;-0.7389;0.2994;-0.8073;25;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753413300|MSZZ|XAUUSD|5|1|1|1753409400|1753410300;1012;XAUUSD;PERIOD_M5;LONG;2025.07.25 03:15:00;2025.07.25 03:20:00;2025.07.25 04:20:00;3371.79000000;3366.80000000;3381.77000000;3368.06000000;OTHER;-0.7475;0.3707;-0.9599;12;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1753416900|MSZZ|XAUUSD|5|1|-1|1753416300|1753416300;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.25 04:15:00;2025.07.25 04:20:00;2025.07.25 08:39:58;3368.06000000;3373.64000000;3356.90000000;3356.90000000;TP;2.0000;2.0125;-0.6290;51;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754075700|MSZZ|XAUUSD|5|1|-1|1754070600|1754071800;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.01 19:15:00;2025.08.01 19:20:00;2025.08.01 20:00:00;3344.13000000;3351.32000000;3329.75000000;3347.39000000;OTHER;-0.4534;0.5007;-0.6954;8;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1754078100|MSZZ|XAUUSD|5|1|1|1754073000|1754075100;1012;XAUUSD;PERIOD_M5;LONG;2025.08.01 19:55:00;2025.08.01 20:00:00;2025.08.01 22:49:58;3347.39000000;3340.53000000;3361.11000000;3361.11000000;TP;2.0000;2.0292;-0.2668;33;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754909100|MSZZ|XAUUSD|5|1|-1|1754907000|1754907900;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.11 10:45:00;2025.08.11 10:50:00;2025.08.11 16:55:00;3358.86000000;3366.43000000;3343.72000000;3361.02000000;OTHER;-0.2853;1.8970;-0.9181;73;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1754931000|MSZZ|XAUUSD|5|1|1|1754928000|1754928300;1012;XAUUSD;PERIOD_M5;LONG;2025.08.11 16:50:00;2025.08.11 16:55:00;2025.08.11 17:30:00;3361.02000000;3348.45000000;3386.16000000;3352.03000000;OTHER;-0.7152;0.1440;-0.9053;7;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754933100|MSZZ|XAUUSD|5|1|-1|1754928900|1754930400;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.11 17:25:00;2025.08.11 17:30:00;2025.08.11 20:40:00;3352.03000000;3362.83000000;3330.43000000;3355.19000000;OTHER;-0.2926;0.9861;-0.6222;38;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1754944500|MSZZ|XAUUSD|5|1|1|1754944200|1754944200;1012;XAUUSD;PERIOD_M5;LONG;2025.08.11 20:35:00;2025.08.11 20:40:00;2025.08.11 23:55:00;3355.19000000;3342.00000000;3381.57000000;3342.33000000;OTHER;-0.9750;0.2775;-1.0326;39;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754956200|MSZZ|XAUUSD|5|1|-1|1754943300|1754943900;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.11 23:50:00;2025.08.11 23:55:00;2025.08.12 02:04:58;3342.33000000;3347.71000000;3331.57000000;3347.71000000;SL;-1.0000;0.1989;-1.0242;25;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754981400|MSZZ|XAUUSD|5|1|-1|1754973300|1754973600;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 06:50:00;2025.08.12 06:55:00;2025.08.12 07:40:00;3348.49000000;3355.40000000;3334.67000000;3353.48000000;OTHER;-0.7221;0.1216;-0.8307;9;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1754984100|MSZZ|XAUUSD|5|1|1|1754983500|1754983800;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 07:35:00;2025.08.12 07:40:00;2025.08.12 09:14:58;3353.48000000;3347.65000000;3365.14000000;3347.65000000;SL;-1.0000;0.4082;-1.1286;18;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1754989800|MSZZ|XAUUSD|5|1|-1|1754981700|1754982300;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 09:10:00;2025.08.12 09:15:00;2025.08.12 10:30:00;3348.56000000;3353.23000000;3339.22000000;3349.14000000;OTHER;-0.1242;1.3426;-1.0385;15;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1754994300|MSZZ|XAUUSD|5|1|1|1754983500|1754983800;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 10:25:00;2025.08.12 10:30:00;2025.08.12 12:50:00;3349.14000000;3342.29000000;3362.84000000;3346.42000000;OTHER;-0.3971;1.3139;-0.5212;28;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1755002700|MSZZ|XAUUSD|5|1|-1|1754999400|1755000300;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 12:45:00;2025.08.12 12:50:00;2025.08.12 13:15:00;3346.42000000;3351.81000000;3335.64000000;3348.59000000;OTHER;-0.4026;0.4304;-0.6327;5;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755004200|MSZZ|XAUUSD|5|1|1|1755000600|1755001800;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 13:10:00;2025.08.12 13:15:00;2025.08.12 13:49:58;3348.59000000;3344.10000000;3357.57000000;3344.10000000;SL;-1.0000;0.4276;-1.0312;6;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1755008100|MSZZ|XAUUSD|5|1|-1|1755003900|1755004200;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 14:15:00;2025.08.12 14:20:00;2025.08.12 15:34:58;3342.18000000;3350.51000000;3325.52000000;3350.51000000;SL;-1.0000;0.7347;-1.4934;14;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755012600|MSZZ|XAUUSD|5|1|1|1755010800|1755012000;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 15:30:00;2025.08.12 15:35:00;2025.08.12 16:40:00;3350.61000000;3338.60000000;3374.63000000;3340.95000000;OTHER;-0.8043;0.6195;-0.8726;13;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1755016500|MSZZ|XAUUSD|5|1|-1|1755012300|1755012600;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 16:35:00;2025.08.12 16:40:00;2025.08.12 18:29:58;3340.95000000;3358.05000000;3306.75000000;3358.05000000;SL;-1.0000;0.5766;-1.0626;21;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1755030300|MSZZ|XAUUSD|5|1|-1|1755026100|1755030000;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.12 20:25:00;2025.08.12 20:30:00;2025.08.12 21:00:00;3348.08000000;3359.12000000;3326.00000000;3349.17000000;OTHER;-0.0987;0.1495;-0.1920;6;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755032100|MSZZ|XAUUSD|5|1|1|1755030000|1755031800;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 20:55:00;2025.08.12 21:00:00;2025.08.12 22:09:57;3349.17000000;3345.87000000;3355.77000000;3345.87000000;SL;-1.0000;0.4970;-1.0788;13;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755042000|MSZZ|XAUUSD|5|1|1|1755037800|1755039300;1012;XAUUSD;PERIOD_M5;LONG;2025.08.12 23:40:00;2025.08.12 23:45:00;2025.08.13 03:19:57;3349.45000000;3346.05000000;3356.25000000;3346.05000000;SL;-1.0000;1.2676;-1.3794;42;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1755054900|MSZZ|XAUUSD|5|1|-1|1755054300|1755054300;1012;XAUUSD;PERIOD_M5;SHORT;2025.08.13 03:15:00;2025.08.13 03:20:00;2025.08.13 04:40:00;3346.06000000;3352.07000000;3334.04000000;3349.44000000;OTHER;-0.5624;0.5541;-0.6439;16;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755059700|MSZZ|XAUUSD|5|1|1|1755052200|1755053100;1012;XAUUSD;PERIOD_M5;LONG;2025.08.13 04:35:00;2025.08.13 04:40:00;2025.08.13 05:14:58;3349.44000000;3346.70000000;3354.92000000;3346.70000000;SL;-1.0000;0.9453;-1.0182;6;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1755063300|MSZZ|XAUUSD|5|1|1|1755060300|1755061800;1012;XAUUSD;PERIOD_M5;LONG;2025.08.13 05:35:00;2025.08.13 05:40:00;2025.08.13 07:00:00;3352.57000000;3346.65000000;3364.41000000;3349.58000000;OTHER;-0.5051;0.3193;-0.7416;16;Asian
