time;symbol;timeframe;status;cluster_id;strategy_id;setup;direction;score;entry;stop;target;origin_id;event_id;reason
2025.07.11 10:05:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3331.87;3342.63;3310.35;BO|XAUUSD|5|0|S|1752228300|MSZZ|XAUUSD|5|0|-1|1752227700|1752227700;CFM|BO|XAUUSD|5|0|S|1752228300|MSZZ|XAUUSD|5|0|-1|1752227700|1752227700;Fast trigger, medium confirmation/context, slow bearish alignment
2025.07.11 10:05:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1752228300|MSZZ|XAUUSD|5|0|-1|1752227700|1752227700;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3331.86;3342.63;0.00;BO|XAUUSD|5|0|S|1752228300|MSZZ|XAUUSD|5|0|-1|1752227700|1752227700;CFM|BO|XAUUSD|5|0|S|1752228300|MSZZ|XAUUSD|5|0|-1|1752227700|1752227700;Fast trigger, medium confirmation/context, slow bearish alignment
2025.07.11 10:10:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3333.61;3332.37;3336.09;BO|XAUUSD|5|0|L|1752228600|MSZZ|XAUUSD|5|0|1|1752224700|1752224700;CFM|BO|XAUUSD|5|0|L|1752228600|MSZZ|XAUUSD|5|0|1|1752224700|1752224700;Fast trigger, medium confirmation/context, slow bullish alignment
2025.07.11 10:10:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1752228600|MSZZ|XAUUSD|5|0|1|1752224700|1752224700;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3333.75;3332.37;0.00;BO|XAUUSD|5|0|L|1752228600|MSZZ|XAUUSD|5|0|1|1752224700|1752224700;CFM|BO|XAUUSD|5|0|L|1752228600|MSZZ|XAUUSD|5|0|1|1752224700|1752224700;Fast trigger, medium confirmation/context, slow bullish alignment
2025.07.11 10:40:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3338.30;3331.13;3352.64;BO|XAUUSD|5|0|L|1752230400|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752230400|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;Fast trigger, medium confirmation/context, slow bullish alignment
2025.07.11 10:40:00;XAUUSD;PERIOD_M5;REJECT_OWNERSHIP;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1752230400|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3338.43;3331.13;0.00;BO|XAUUSD|5|0|L|1752230400|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752230400|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;owned position limit reached count=1
2025.07.11 11:35:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3338.30;3331.13;3352.64;BO|XAUUSD|5|0|L|1752233700|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752233700|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;Fast trigger, medium confirmation/context, slow bullish alignment
2025.07.11 11:35:00;XAUUSD;PERIOD_M5;REJECT_OWNERSHIP;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1752233700|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3338.39;3331.13;0.00;BO|XAUUSD|5|0|L|1752233700|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752233700|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;owned position limit reached count=1
2025.07.11 12:55:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3339.54;3332.83;3352.96;BO|XAUUSD|5|0|L|1752238500|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752238500|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;Fast trigger, medium confirmation/context, slow bullish alignment
2025.07.11 12:55:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1752238500|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3339.68;3332.83;0.00;BO|XAUUSD|5|0|L|1752238500|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;CFM|BO|XAUUSD|5|0|L|1752238500|MSZZ|XAUUSD|5|0|1|1752230100|1752230100;Fast trigger, medium confirmation/context, slow bullish alignment
